mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	dr	n	clock_model	sampling	minBirthRateESS
0.12091736887070068	0.1176530801334322	-0.16282543906142594	0.3922966462629486	0.20	5	state_dependent	diversified	1552.4258783560863
-0.010809165769680464	-0.023904772372865285	-0.2636225833282013	0.2712895110206335	0.20	5	strict	diversified	948.512951373305
0.2702384295676719	0.2590684511293422	0.1583701609230377	0.4085954704859903	0.20	60	state_dependent	diversified	287.7583504277988
-0.002480253083345766	-0.005148311526255722	-0.19807633441051323	0.20788188329655707	0.20	60	strict	diversified	322.8123035374075
0.165849010824641	0.15637432882066216	-0.13092261333369856	0.44572366343735054	0.20	6	state_dependent	diversified	835.7584637178969
-0.013863011052890858	-0.029624013779869784	-0.22738631911152746	0.251430768142917	0.20	6	strict	diversified	597.7939331328282
0.3103119408367396	0.2976001623550868	0.19507224540801604	0.4567806562666958	0.20	70	state_dependent	diversified	245.29281934461807
0.1424436361090806	0.16579753809237202	-0.10929156420834812	0.3206200913197585	0.20	70	strict	diversified	221.20908648072555
0.18987948898525145	0.17529593518191067	-0.1060803584011454	0.4823323835538956	0.20	7	state_dependent	diversified	633.8044023765187
-0.020552758437802177	-0.03538352655528278	-0.22409908756345803	0.2169620278054258	0.20	7	strict	diversified	529.7016764818151
0.3015826698155029	0.29008858338493826	0.19715017738426546	0.4318568600472495	0.20	80	state_dependent	diversified	241.7419266732179
0.19166278531925682	0.19617749935856632	0.06293030905898853	0.3157560631253285	0.20	80	strict	diversified	518.764467205696
0.12173488500279685	0.11910048702693338	-0.14512047553425705	0.3840188992166279	0.20	8	state_dependent	diversified	518.5920817171805
-0.01818785599316623	-0.0330702612677955	-0.20617316414009	0.21550476460027623	0.20	8	strict	diversified	765.2770880427212
0.2848548362124682	0.271597243065405	0.1818177137591768	0.4182230113510912	0.20	90	state_dependent	diversified	227.32129499643437
0.22405779549916977	0.22542107862880148	0.10309279993603337	0.33799689117140436	0.20	90	strict	diversified	1132.2819946050965
0.23963792206110585	0.22191500837368844	0.039586427267284355	0.47732546732104186	0.20	9	state_dependent	diversified	283.85116573147934
-0.028574558339029523	-0.03555838818355961	-0.24475328433102966	0.20475092627966757	0.20	9	strict	diversified	411.99197953313535
0.228220586199627	0.2149040915637338	0.12284415534795719	0.3645194751007192	0.21	100	state_dependent	diversified	204.19089804462303
0.43447247740769834	0.420831749774183	0.25418078188338644	0.6359544370507201	0.21	100	state_dependent	random	262.66383479504066
0.01625121864318305	0.021435404147704618	-0.21187612679301984	0.22893546624554945	0.21	100	strict	random	253.05273912688287
0.1284806665103574	0.1274549484907358	0.05537798579788224	0.20274363539314272	0.21	100	strict	diversified	1006.8470861841911
0.24732174502284957	0.2379423331101956	0.14043187153135944	0.37711198902885007	0.21	50	state_dependent	diversified	215.74460824657044
-0.02459927067834847	-0.03030603071929036	-0.17237194100446415	0.1346416984467323	0.21	50	strict	diversified	999.438023109321
-0.00773566602298184	-0.012485409055851965	-0.13651884990281896	0.1296738094080408	0.21	60	strict	diversified	1336.0674216671
0.041051425261155496	0.04908319833992276	-0.11251549927579096	0.15405323700479057	0.21	70	strict	diversified	1024.138246865948
0.056612824210686113	0.06718273571251475	-0.11516285198379118	0.1879730158396896	0.21	80	strict	diversified	858.9083590947961
0.055963699196551114	0.071394462072964	-0.10895158791828366	0.15320740527006244	0.21	90	strict	diversified	298.0691220521969
0.319342991730153	0.308621410016228	0.1870529978117023	0.4705877800616213	0.22	100	state_dependent	diversified	219.54680381176794
0.3811983554397675	0.3622463659521664	0.23227419607191085	0.5727925202964006	0.22	100	state_dependent	random	211.74662968945844
0.1557274406409256	0.14864607187554438	-0.019846834770564092	0.3211533866474089	0.22	100	strict	random	290.9685457793873
0.17218193504351526	0.1713325529662546	0.09575898104808064	0.24984336182954558	0.22	100	strict	diversified	820.0909810477358
0.2855347137708752	0.2734070624410716	0.13666513678103692	0.4642370355167253	0.22	50	state_dependent	diversified	280.4710021358028
-0.014986757939279319	-0.016774586249315493	-0.1463292960792598	0.12176212815077879	0.22	50	strict	diversified	986.9109279204968
-0.0016377066807376412	-0.0018912674952687725	-0.15558194006067305	0.15274845959387767	0.22	60	strict	diversified	904.365492136942
-0.011695822462229442	-0.013717475009814954	-0.13611312126590625	0.11534703935104146	0.22	70	strict	diversified	2013.361124446142
0.010004936772815528	0.011929572104527608	-0.1183375473406861	0.13152908888813414	0.22	80	strict	diversified	1390.3912617271938
0.1430502139115638	0.16259833225928721	-0.054672561161606334	0.27666882122612674	0.22	90	strict	diversified	219.4414462855758
0.23061682603107783	0.22354764186691448	0.15372277138230833	0.32525942076321473	0.23	100	state_dependent	diversified	266.68364670911114
0.31214639809180245	0.2992721515069242	0.19770719051603708	0.45445413231862575	0.23	100	state_dependent	random	206.43080470737345
0.03932711914025637	0.040534551197505805	-0.14315427490191857	0.21543430518466578	0.23	100	strict	random	262.383670671125
0.16845556980528223	0.1805902677978798	0.03172481719572437	0.2774215042317783	0.23	100	strict	diversified	258.4965218872292
0.281608756903833	0.2666502811194406	0.1411195306157143	0.4474677967226648	0.23	50	state_dependent	diversified	254.79872628804517
-0.030822817100820018	-0.03730940946648509	-0.164205482520513	0.12023070223628748	0.23	50	strict	diversified	1363.9794840863474
-0.02801133390039258	-0.03214552433002728	-0.14910043358804131	0.10060970745276125	0.23	60	strict	diversified	1186.572171292515
0.007795172377312968	0.01123706769953002	-0.1476667213954505	0.16206268317845968	0.23	70	strict	diversified	884.5122002004987
0.16070266342932302	0.15894984666038567	0.08242525210654016	0.24209127075537001	0.23	80	strict	diversified	1088.789775183835
0.13710190254528848	0.15365108704102798	-0.004694525515138465	0.24787360763906285	0.23	90	strict	diversified	237.63505097157974
0.18485466253117022	0.17869271673303738	0.12496001327967052	0.2582032860749056	0.24	100	state_dependent	diversified	239.5205536145277
0.25928916949367603	0.2581821960381223	0.1275106111129685	0.4062547432456916	0.24	100	strict	random	220.06322260996083
0.0950330708337668	0.09053943192351496	0.017708480451051875	0.18358168860437393	0.24	100	strict	diversified	1150.9210378284258
0.22630154411825412	0.2149469490758582	0.11519690534848162	0.36798447734849193	0.24	50	state_dependent	diversified	258.04323989473875
-0.02351180450306267	-0.028849054961349426	-0.1470803423722135	0.11308596577843742	0.24	50	strict	diversified	1461.7004006661552
0.04259965277611825	0.04831175815353755	-0.12654400557195725	0.1815889286833159	0.24	60	strict	diversified	849.5229927149296
-0.02089572759101162	-0.022551566196135027	-0.14436199154853596	0.11190892658630021	0.24	70	strict	diversified	1197.512666121242
0.033939961868407045	0.03644406753859926	-0.11230789467330106	0.1526587567846482	0.24	80	strict	diversified	1547.101891561814
0.03159324026704018	0.040274280258159226	-0.11922238164893575	0.14604297386217158	0.24	90	strict	diversified	687.970274749571
0.3061192339245465	0.29772594712071526	0.18940089212775096	0.44101025033060987	0.25	100	state_dependent	diversified	204.58102222856155
0.32877400674272456	0.31999451637289456	0.20578237600598331	0.4649849752584799	0.25	100	state_dependent	random	322.47701323877425
0.014686410064331468	0.024998809492763757	-0.20475254965526218	0.20692568590245136	0.25	100	strict	random	227.3496364550618
0.17474384127824008	0.17103424110458254	0.08654414674121773	0.2710642056897216	0.25	100	strict	diversified	1368.335807432992
0.3308040171658338	0.3122268930953053	0.1147439214240612	0.5888656562960808	0.25	10	state_dependent	diversified	316.75770858449283
-0.03619790639186251	-0.04702460105347514	-0.24327531342395156	0.2179996521937535	0.25	10	strict	diversified	237.65809900424696
0.23425322925609318	0.21415667207422248	0.049569050484245314	0.4767586396707715	0.25	11	state_dependent	diversified	404.5455753776029
-0.031988652940497145	-0.04516774481439455	-0.21755630844430152	0.1973987029107389	0.25	11	strict	diversified	1500.3910446203986
0.23021566888202735	0.21404991778123625	0.0459026105035126	0.4622243555634318	0.25	12	state_dependent	diversified	348.25584387808993
-0.03184251723375069	-0.04096827833987368	-0.2273238824103433	0.19976378624021263	0.25	12	strict	diversified	1194.3400324653812
0.26393169537818706	0.24799167682200526	0.09475830738372557	0.4751661646449413	0.25	13	state_dependent	diversified	384.33373841329046
-0.040655346681121224	-0.05641000207314986	-0.23885397444013848	0.21320298772055313	0.25	13	strict	diversified	1086.0441204044685
0.2845840015026546	0.26634409302828616	0.09270984522479123	0.5132257063292964	0.25	14	state_dependent	diversified	297.1752597222939
-0.03257528945703369	-0.04441243582293769	-0.22466762073375768	0.20399219334811783	0.25	14	strict	diversified	229.82780467449751
0.2934091484479821	0.2726592328269603	0.10859121201423208	0.5343742521658061	0.25	15	state_dependent	diversified	218.87990749717943
-0.039571281103160105	-0.05192188955648665	-0.25054141355811044	0.19575856741154413	0.25	15	strict	diversified	1224.7091304768028
0.2629580373739305	0.24486592918801947	0.09079552380135787	0.47608205229526357	0.25	16	state_dependent	diversified	209.1384972276593
-0.024433413851204344	-0.03855995395670738	-0.19957256000226045	0.1768173948398113	0.25	16	strict	diversified	246.47742234811975
0.25826536660871924	0.24372470978970567	0.09277132939766924	0.461465808602307	0.25	17	state_dependent	diversified	209.78163259168275
-0.03214212077058533	-0.041139828145515846	-0.21777532446682457	0.1754714601295646	0.25	17	strict	diversified	1236.4781932055723
0.25692049188600397	0.23841855289539163	0.08477706386555707	0.4886636732130467	0.25	18	state_dependent	diversified	220.13521818815104
-0.034688072886574224	-0.04502553452105729	-0.21571182866466387	0.1746042230225347	0.25	18	strict	diversified	1176.1771231869866
0.30833930854202607	0.2936520790703212	0.1325639921525319	0.5200868296687	0.25	19	state_dependent	diversified	299.30907243587603
-0.04917809099786178	-0.05796834268576094	-0.24664006233849606	0.1806423279016742	0.25	19	strict	diversified	379.5318752687836
0.27354775832766365	0.25723594799379507	0.10945127869679752	0.4787585303916575	0.25	20	state_dependent	diversified	212.82157180726014
-0.046781256193814964	-0.05597375771236948	-0.2297170276556873	0.16988612919085327	0.25	20	strict	diversified	821.0694553713635
0.26635071859173504	0.2502394513609315	0.10724554537837092	0.45515242000989786	0.25	30	state_dependent	diversified	211.92498913900084
-0.04745960767149736	-0.057564607831937994	-0.2201539294284944	0.13576499402062814	0.25	30	strict	diversified	469.43313381120004
0.27578546336548865	0.26648846088577904	0.1388361840612504	0.42430970019699776	0.25	40	state_dependent	diversified	284.4548848818281
-0.04874989854094016	-0.06840733913032357	-0.2056522800061996	0.17734379486157098	0.25	40	strict	diversified	686.8565506545076
0.20284453101274255	0.19488662575791504	0.11725712176768764	0.30123597534781865	0.25	50	state_dependent	diversified	389.5154600570711
0.002623707372154556	0.0015463152746628128	-0.19856406857721684	0.21266406115799744	0.25	50	strict	diversified	608.4409381751594
0.17803775627977939	0.16838441233555995	-0.1200624168580249	0.48402152616163385	0.25	5	state_dependent	diversified	1327.9418892198116
-0.011301974037622816	-0.022960265850752476	-0.25465257785980033	0.2874126965736402	0.25	5	strict	diversified	666.5530063174352
0.3387530934440189	0.32596111779613784	0.19034484813435196	0.5168659610535777	0.25	60	state_dependent	diversified	227.75954201626539
0.08079169655776954	0.11961614290100828	-0.20882736756716427	0.31277774347010706	0.25	60	strict	diversified	239.2811473505708
0.1568903899841384	0.14910507539748208	-0.13100374097346973	0.44269794474712654	0.25	6	state_dependent	diversified	846.2913350242026
-0.017895658558605563	-0.03261000243239384	-0.23991768357364912	0.24068013068324193	0.25	6	strict	diversified	880.7970499726272
0.3037237828058775	0.2929657051858262	0.176810236694595	0.44711234967143443	0.25	70	state_dependent	diversified	206.64135619509418
0.032283751471565925	0.053197480147047845	-0.18207525648605927	0.20855587929021285	0.25	70	strict	diversified	560.9599979898052
0.19779933835843433	0.18251453127975936	-0.09544223773925797	0.53089271555525	0.25	7	state_dependent	diversified	581.5752405809203
-0.027507672558011263	-0.042137832607816304	-0.23031172802268313	0.22131110408105797	0.25	7	strict	diversified	779.9445807785527
0.27355805287326307	0.26089261808178227	0.14431925704156423	0.4298369364589553	0.25	80	state_dependent	diversified	228.19675117641918
0.12647793999863072	0.1350063200548839	-0.08708265675584087	0.2846807240705195	0.25	80	strict	diversified	553.4285007530472
0.18534065939321875	0.1741192947405456	-0.07063919484943297	0.4490665056289156	0.25	8	state_dependent	diversified	694.1803889864196
-0.02794578188301856	-0.040124687194051836	-0.23118519823648112	0.2141393791632125	0.25	8	strict	diversified	617.4007627718798
0.279787297956927	0.2727707789508632	0.17791508870141737	0.39899317513125876	0.25	90	state_dependent	diversified	379.62767277006867
0.15845321177089047	0.1584196351916164	0.05036765564044124	0.274893829335076	0.25	90	strict	diversified	849.5512440636345
0.23223860410871747	0.20943813437106248	0.04142326068140584	0.49236977725564357	0.25	9	state_dependent	diversified	306.6613490866044
-0.02416907491800375	-0.032884546529552576	-0.2362139011672754	0.2184443219438032	0.25	9	strict	diversified	226.21786183404674
0.27122010155170156	0.2621460032543911	0.16768630864033718	0.4008924991180755	0.26	100	state_dependent	diversified	302.0916408426167
0.39122457066276184	0.375788156895257	0.19979163372924033	0.6086946040172794	0.26	100	state_dependent	random	209.85726266815314
0.15381932158547504	0.15160735056543592	0.019195683237359235	0.32010971395758925	0.26	100	strict	random	259.02588342378397
0.12041049344462328	0.12224647570198802	0.0363512570746503	0.20861928531807533	0.26	100	strict	diversified	423.77343362999966
0.3711102975950631	0.3493664926939244	0.1724061529272064	0.6291387842149558	0.26	50	state_dependent	diversified	393.85779030177855
-0.023411948838085898	-0.028599266715851196	-0.1673423890614853	0.13304194232587702	0.26	50	strict	diversified	1257.4080527449685
0.02681530511791452	0.03259410896658475	-0.14064336180177572	0.18932282749341614	0.26	60	strict	diversified	319.5716532169095
-0.016294054755321526	-0.01678500063043349	-0.15059853357570224	0.11842657586760819	0.26	70	strict	diversified	1211.1584037002017
0.06511875503394846	0.06828874977753163	-0.10270678075064249	0.20240067926020106	0.26	80	strict	diversified	302.9259912435726
0.12977732717446028	0.12334059432305783	0.03228631261439481	0.24197612457146458	0.26	90	strict	diversified	238.0616106969252
0.24811735252677836	0.23942441509609635	0.1540528445774601	0.3554377668706973	0.27	100	state_dependent	diversified	236.57227427218567
0.34429787877039975	0.338765533910545	0.2484020226350856	0.45116426156192624	0.27	100	state_dependent	random	240.23628303952586
0.09471620146282667	0.09726252834762691	-0.09521266900680923	0.28777055910389593	0.27	100	strict	random	286.24163208849455
0.1573801826898064	0.15744542464545075	0.060181484709300764	0.2510272433158274	0.27	100	strict	diversified	655.7871086608446
0.30000450276812335	0.2855275017910065	0.1373678130291654	0.48686559771962007	0.27	50	state_dependent	diversified	208.31313650338663
-0.012186073255429088	-0.017631989654551844	-0.19228699735248686	0.18451982494493568	0.27	50	strict	diversified	630.1233929686312
0.007859692846953528	8.152995418685832e-5	-0.15997321092945455	0.19526338149149636	0.27	60	strict	diversified	221.43528844324462
0.08728422357085003	0.10713627321911	-0.11493042176737976	0.2152373994063163	0.27	70	strict	diversified	289.30680292698764
0.07156893225164927	0.08731965107156431	-0.12828165006349007	0.19768087251320982	0.27	80	strict	diversified	327.97707570874655
0.16433376749581244	0.16717575149860098	0.06619079859585549	0.25644244087494394	0.27	90	strict	diversified	429.5582701563556
0.297415379724477	0.28321984088811264	0.153127295191832	0.4769033765533404	0.28	100	state_dependent	diversified	250.5298021525881
0.47320078900769336	0.4563704083005219	0.2989590090982958	0.6875349388139281	0.28	100	state_dependent	random	217.57658889172507
0.12191971478858477	0.11622142810533224	-0.046748252580986444	0.28488219056481906	0.28	100	strict	random	288.98773233092135
0.06512892433547654	0.06336829636899562	-0.020333007167856562	0.1627517789264381	0.28	100	strict	diversified	998.580713648067
0.20741927190420906	0.19540481433777468	0.1037787026594364	0.34135800932225635	0.28	50	state_dependent	diversified	213.47607284568986
-0.0062198386994073655	-0.007811455415078203	-0.1423454525922876	0.14463901230755458	0.28	50	strict	diversified	1046.207354121388
-0.032179465434107386	-0.03636383974337515	-0.15079777218152496	0.10297013717355588	0.28	60	strict	diversified	922.3438048004944
-0.014416109073655897	-0.016543144304077072	-0.13032014543649562	0.11097922181653391	0.28	70	strict	diversified	1583.290894756756
0.007313937727508816	0.0105364509083338	-0.12269464794586364	0.125274196846218	0.28	80	strict	diversified	1842.7402420718465
0.08349971477037213	0.08116126556236149	-0.008444231761708235	0.19207160753827798	0.28	90	strict	diversified	508.6610457521206
0.22256000362607198	0.2107027033274661	0.12099635355827776	0.35086688736133775	0.29	100	state_dependent	diversified	225.99793013686948
0.2667535819501543	0.2506046705923755	0.1527578406933401	0.41905264019303645	0.29	100	state_dependent	random	212.47667159553228
0.1004696236082141	0.09306531356821	-0.08136947523465735	0.2996582610624451	0.29	100	strict	random	253.39881667839828
0.12307978320660719	0.11922483408258096	0.01753152278434808	0.23154009160121738	0.29	100	strict	diversified	219.80081150575566
0.2892306616135649	0.26558240743947426	0.1116568996701513	0.5306453674828159	0.29	50	state_dependent	diversified	247.88412033958107
0.020485960265417828	0.02113354139343119	-0.134220868480868	0.17093445967190882	0.29	50	strict	diversified	819.4422160516556
-0.01195565385880401	-0.015614687300258522	-0.14607435862784734	0.13252520725882588	0.29	60	strict	diversified	812.704350019966
-0.053102860776116985	-0.0648415243015388	-0.19936128723839613	0.1095113090625115	0.29	70	strict	diversified	712.1039243702407
0.09035043019477651	0.09059227630892203	-0.04572220991819331	0.22104534405310552	0.29	80	strict	diversified	233.61981197481018
0.04113344482408818	0.05519477227126938	-0.12789775374174972	0.17159029331356135	0.29	90	strict	diversified	449.8647578331931
0.29118873655890465	0.2804875463860078	0.18570774618754884	0.4201269948239663	0.30	100	state_dependent	diversified	250.86468099877158
0.4223823311544469	0.40809998084370663	0.26502505628339856	0.6144810466933786	0.30	100	state_dependent	random	325.07636831901095
0.1522393149458108	0.1489573546135968	-0.059316218669581255	0.35465207921494557	0.30	100	strict	random	288.8010803078926
0.1771586034068282	0.17214457397036864	0.03447991662067462	0.32319244548180237	0.30	100	strict	diversified	317.4285870388044
0.11389491301023931	0.10768794263751165	-0.102642277071098	0.3627780053895247	0.30	10	state_dependent	diversified	526.3376136050618
-0.03355606931808986	-0.0467362222473638	-0.238451921150307	0.22006956343190814	0.30	10	strict	diversified	1232.747833859197
0.19658731548208275	0.1801637880907739	6.901240211071857e-4	0.4481038031621106	0.30	11	state_dependent	diversified	327.7655951693305
-0.03161358493148166	-0.044527661442446076	-0.20281810197439404	0.18252852263156988	0.30	11	strict	diversified	278.9059792588262
0.2686490067408014	0.254701407036033	0.0811042003227183	0.49050872235364673	0.30	12	state_dependent	diversified	432.21954412792985
-0.020693293440451288	-0.035250684766135104	-0.24419698304206008	0.24141873493418847	0.30	12	strict	diversified	738.1613321120327
0.31708993977462485	0.29747028258328045	0.09550821431022981	0.5814647550478781	0.30	13	state_dependent	diversified	268.1242439246866
-0.035120454392038855	-0.04607121232582524	-0.23934199675826792	0.1910321373589908	0.30	13	strict	diversified	1424.8631406008979
0.29625708022741704	0.2789221635860974	0.09853515830751156	0.5234249323953276	0.30	14	state_dependent	diversified	234.3231656612848
-0.03189505176680939	-0.04569766215424628	-0.230235029915865	0.20569373471148755	0.30	14	strict	diversified	1479.7173457043807
0.24732911409038283	0.23140217877789326	0.0874044934243752	0.4341844419033298	0.30	15	state_dependent	diversified	206.37216812178417
-0.04719434118108986	-0.06012883557245552	-0.26368068317882193	0.19274369825659265	0.30	15	strict	diversified	1076.973385497591
0.2721697777909656	0.25276848246806455	0.1003000775072174	0.49285497248969856	0.30	16	state_dependent	diversified	237.9254692444798
-0.034064178565787015	-0.044710618697632584	-0.2069799120501103	0.17034863051837668	0.30	16	strict	diversified	1174.1332426058489
0.29856883687529645	0.2750894799227801	0.1061606392975767	0.5393541696047066	0.30	17	state_dependent	diversified	217.8251991150932
-0.034738796467539926	-0.04897366778986344	-0.2261827300146169	0.1905667719964266	0.30	17	strict	diversified	1060.7947679912925
0.23665376126086637	0.21382699725123072	0.06952625379564789	0.45277656687584616	0.30	18	state_dependent	diversified	231.21714656943038
-0.04073299748071049	-0.05107652002014523	-0.23077651213660397	0.18404772145837958	0.30	18	strict	diversified	620.8180348975468
0.27456207964224405	0.2550854372125339	0.09885023788314992	0.4795409437106838	0.30	19	state_dependent	diversified	308.0546096838577
-0.03754644550297298	-0.046416056815956175	-0.207554785166818	0.16608036021003308	0.30	19	strict	diversified	536.8444629056642
0.26358292101617026	0.2502142553827923	0.10602411755392836	0.4479436069958424	0.30	20	state_dependent	diversified	259.1446691360035
-0.043523210084691615	-0.054423947082799004	-0.2234339471362699	0.18358323818105507	0.30	20	strict	diversified	721.0130833195525
0.26996174046069427	0.2592887784846807	0.1448656030821551	0.4157216010525695	0.30	30	state_dependent	diversified	218.37477670986343
-0.046569262056321614	-0.05200787523798765	-0.2292031516817734	0.17335687109829237	0.30	30	strict	diversified	392.33826978957154
0.3161083617412263	0.30453356671604387	0.1449985519618232	0.5043691382183646	0.30	40	state_dependent	diversified	207.19044163238493
-0.01491535646669053	-0.01498334149558958	-0.2004820034680962	0.173438910630823	0.30	40	strict	diversified	598.6193068197075
0.27881880681977755	0.2698767986165551	0.17619911526151566	0.4034815126062956	0.30	50	state_dependent	diversified	257.6548790022302
-0.003220282954116155	-7.725145152809448e-4	-0.2195256985120017	0.22799622044871615	0.30	50	strict	diversified	692.430824084391
0.1807725073891108	0.1644466245039146	-0.125638573695634	0.4997619854789347	0.30	5	state_dependent	diversified	992.2843448113879
-0.013368004026023762	-0.02784048175216687	-0.23757415226627232	0.2480117932779642	0.30	5	strict	diversified	687.1537157669363
0.30801959950712554	0.29669873471411645	0.16327813621663845	0.47053733137276416	0.30	60	state_dependent	diversified	559.6797078671309
-0.010375583672970486	-0.008226170379650247	-0.224889702110476	0.2043375217092726	0.30	60	strict	diversified	579.5425658707751
0.0980620024088412	0.09742410772074175	-0.16597234381589593	0.3510446243678855	0.30	6	state_dependent	diversified	1034.3270945219738
-0.01617119466553165	-0.028814309843231384	-0.2503555126176649	0.23819533241226293	0.30	6	strict	diversified	608.4926457809839
0.2982279433098314	0.2892142662683816	0.19905881250755564	0.4260628419006781	0.30	70	state_dependent	diversified	203.73305239472776
-0.012914522920780571	-0.03497502563233256	-0.22500254914331763	0.27961718168891836	0.30	70	strict	diversified	269.39990865169705
0.19695989694903585	0.18106152529865682	-0.023821510491116873	0.4826046565769453	0.30	7	state_dependent	diversified	892.9866408705038
-0.02401776422595811	-0.03696187987996271	-0.2396670517431943	0.22711509960490547	0.30	7	strict	diversified	555.358590523342
0.2664159726934232	0.2616050310153008	0.18763148429245646	0.35325436990280695	0.30	80	state_dependent	diversified	289.9889074288805
0.1545058979428676	0.20127091199110392	-0.15896660371466864	0.33133241657258944	0.30	80	strict	diversified	215.34957020996455
0.22729174583519265	0.20634213629127948	0.024163677577686005	0.49106961092756013	0.30	8	state_dependent	diversified	454.4219969471573
-0.013079066842265232	-0.023866089035587845	-0.21724636387941665	0.2168054626477151	0.30	8	strict	diversified	267.28788727620577
0.3353199993244063	0.32357499503748843	0.19235621032883088	0.5025478449355083	0.30	90	state_dependent	diversified	218.991993962618
0.08255996997569619	0.0828759935796572	-0.12696332582664305	0.29967905379250104	0.30	90	strict	diversified	265.21165778678665
0.19463258512852016	0.17701869357580235	-0.014160587869214133	0.4547300707386518	0.30	9	state_dependent	diversified	561.6260078872244
-0.02267887731222812	-0.038364896374726364	-0.21757178514285103	0.21310918613509527	0.30	9	strict	diversified	427.10436321886186
0.13489031481291083	0.12923941285325832	0.08953849532687688	0.19363244942011362	0.31	100	state_dependent	diversified	209.5996424784093
0.33999818271808585	0.3270326624197987	0.1841605600383108	0.5160177262646624	0.31	100	state_dependent	random	274.4994142716489
0.07532239281280388	0.0706913365827282	-0.06005083726328664	0.21718188277120704	0.31	100	strict	random	308.2687380587614
0.11061239821920504	0.10779735717508912	0.048546672380484074	0.1794610501513556	0.31	100	strict	diversified	972.1447968760423
0.19432263867091865	0.18422867020216224	0.0948339916990723	0.30610592320779684	0.31	50	state_dependent	diversified	220.44550155770955
0.00872290486937093	0.007030041186205552	-0.13440589702203642	0.16330582763072166	0.31	50	strict	diversified	1187.9989090520298
-0.01059096103060054	-0.016631470707089896	-0.1322785130437232	0.11983524232197848	0.31	60	strict	diversified	680.9874226567342
0.11272258616697013	0.11532992744160499	0.01169285135365944	0.21020079552904766	0.31	70	strict	diversified	448.91650472062815
0.023348996971880684	0.030022791161831278	-0.10657431105163293	0.14055315668256785	0.31	80	strict	diversified	464.8980708205844
0.12845123914086579	0.12934764792679826	0.055277196761672816	0.19760702012448103	0.31	90	strict	diversified	915.8082100048451
0.19562452987067422	0.18545738323775818	0.10677453439600623	0.3068310540678157	0.32	100	state_dependent	diversified	236.44552382915
0.3604569167041546	0.3491303260802812	0.1833578916034712	0.5486881376154621	0.32	100	state_dependent	random	300.98000719544297
0.11925307472802434	0.11362788312924513	-0.014920237410798703	0.273005487228022	0.32	100	strict	random	378.8936112961488
0.14768925774268019	0.14849737588612721	0.08530594401443226	0.21310493521643908	0.32	100	strict	diversified	803.8108263878306
0.2460701322141514	0.2350714456725329	0.11331033528837353	0.39741659897292564	0.32	50	state_dependent	diversified	244.01995219482075
-0.022391276678027674	-0.02613905559574585	-0.16475846115053658	0.11682948594282722	0.32	50	strict	diversified	886.9298180357132
0.0231268402338571	0.03126404063856974	-0.11810285704003338	0.14241727496098117	0.32	60	strict	diversified	283.18852727011114
0.020674344417956212	0.024979345803048565	-0.10918847083910155	0.14624327628346223	0.32	70	strict	diversified	297.2606879513235
0.0993527332025383	0.10049658906575495	0.016389998018833396	0.19636072340562452	0.32	80	strict	diversified	547.635701980836
0.05983392112526117	0.06529778326433631	-0.08440854946341157	0.15770036160074014	0.32	90	strict	diversified	492.7129634791115
0.1974860560839836	0.1891861939792766	0.10696656407377982	0.30436659621789725	0.33	100	state_dependent	diversified	205.12942773844247
0.23655832456263515	0.22799982862891108	0.1411526818762487	0.3498197523503015	0.33	100	state_dependent	random	231.7760599944633
0.1487175339005635	0.14128221914246797	0.02116524493190422	0.2958988572794434	0.33	100	strict	random	396.23443633995095
0.13679837455989266	0.1383037701734891	0.053881315797874876	0.2075491900923987	0.33	100	strict	diversified	500.73084091619285
0.18438259165849727	0.17302547860293524	0.08175415409249415	0.30783132739639946	0.33	50	state_dependent	diversified	207.02363132379583
-0.02039897048057123	-0.025448199579793263	-0.15084986012372373	0.11753743081148466	0.33	50	strict	diversified	1345.6827702992039
-0.006432255108652492	-0.009413424536160168	-0.14593667193288845	0.15117206601513883	0.33	60	strict	diversified	783.6271041234758
0.10979048898617222	0.11958660703250945	-0.051021462756879105	0.2266142663198414	0.33	70	strict	diversified	318.9158993985987
0.03678673648519405	0.04415112298759585	-0.11854294926457604	0.15145243366741484	0.33	80	strict	diversified	666.8740235324462
0.09598005685137442	0.08956496249715733	0.013131638897367695	0.1881458466580593	0.33	90	strict	diversified	311.0763853434966
0.1918847479112812	0.18305224925647984	0.10700914053482508	0.2920560228568467	0.34	100	state_dependent	diversified	358.81696018137353
0.31857389806729985	0.3065340240377018	0.17125801010341896	0.492025129137391	0.34	100	state_dependent	random	354.46246285911894
0.06903417591440321	0.07484457317724824	-0.15406591208778742	0.2509311951265577	0.34	100	strict	random	293.31855116493495
0.1070886971541757	0.10862513863396563	0.02171200889170427	0.1943143743103418	0.34	100	strict	diversified	467.9622493827471
0.25340990789587353	0.2336579646270202	0.09763939639565447	0.4457953805074952	0.34	50	state_dependent	diversified	236.48234831047577
-0.029730566815143834	-0.03615171002271812	-0.15953143046990462	0.11888503516205345	0.34	50	strict	diversified	1260.6829538630864
0.034579661023035224	0.03914857642428117	-0.11535084374108315	0.16997685275372265	0.34	60	strict	diversified	677.9280383244301
0.04013024332437431	0.05035257742080644	-0.1224925748921366	0.18104866740751924	0.34	70	strict	diversified	252.22059477176418
