mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	dr	n	clock_model	sampling	minBirthRateESS
0.18161901803988845	0.16073317500296397	0.061966971197478835	0.35500627816924835	0.315	50	state_dependent	diversified	108.20518629314385
-0.22356658269286855	-0.24804703875703088	-0.6023734066897777	0.26498193902869854	0.315	50	strict	diversified	243.38726505607247
0.2401961684130076	0.22241113282583405	0.054922910743811164	0.4470394102594475	0.320	50	state_dependent	diversified	166.7359994560184
-0.15423081784528753	-0.18108846081424654	-0.4469998708513396	0.23131441544771797	0.320	50	strict	diversified	286.3254744196762
0.09270358830318892	0.08509762579791502	0.04282979116445724	0.16184388724296905	0.325	50	state_dependent	diversified	148.11892736312086
-0.09586279659743442	-0.14765959721595806	-0.46986132412178894	0.335930499327108	0.325	50	strict	diversified	279.17447280029535
0.22659939692705616	0.21612212671064457	0.04896180297867293	0.43229933705773144	0.330	50	state_dependent	diversified	171.03025604922036
-0.18333356102578416	-0.2103148776275048	-0.547639292178085	0.30334464035476977	0.330	50	strict	diversified	216.9060760316398
0.14240580466352143	0.12643290714066038	0.04333427096500281	0.28087637366331375	0.335	50	state_dependent	diversified	189.29867986448906
-0.20308388438768316	-0.22350157842919952	-0.5374149736362334	0.21291285031982715	0.335	50	strict	diversified	330.68558952797423
0.06971722622568206	0.06638227739489629	0.03336939795385304	0.11313139400281191	0.340	50	state_dependent	diversified	213.137705440028
0.11549664631953659	0.1690264004319751	-0.44750611470270835	0.4872129079929791	0.340	50	strict	diversified	239.63806894619344
0.14743504424071924	0.13517795211768607	0.034401003008971864	0.30610884830118273	0.345	50	state_dependent	diversified	150.22441468830593
-0.15809408851376858	-0.17794209362245408	-0.49122592956085737	0.23511300006578392	0.345	50	strict	diversified	213.44599804999038
0.06982866093737827	0.05994552079558875	0.023815433300468633	0.1364940083666843	0.350	50	state_dependent	diversified	142.54253102997896
0.16203931502598568	0.20857243744534565	-0.3856216333800992	0.5232175965156831	0.350	50	strict	diversified	257.1125205260595
0.06702678689048744	0.06001024861955861	0.0246639642216549	0.11854807542307697	0.355	50	state_dependent	diversified	126.33643942341756
-0.05995692660925512	-0.08768617402386292	-0.49100571053413844	0.4029481815613388	0.355	50	strict	diversified	242.66909980307153
-0.17485121775404047	-0.19577919464781346	-0.507530379926609	0.2558043703880911	0.360	50	strict	diversified	212.75740609132953
0.12245180853254775	0.1724270995337865	-0.38869782075285086	0.48854440041062563	0.365	50	strict	diversified	390.37079421114436
0.1324283443901722	0.11417927093928967	0.026180871914658524	0.2842646802582298	0.370	50	state_dependent	diversified	142.42538479537845
-0.17154146582258598	-0.20676680701410316	-0.5304121132886207	0.3240366656082823	0.370	50	strict	diversified	332.1110154694131
0.13139188468943014	0.20427852318454917	-0.44530099879952173	0.5615989780396331	0.375	50	strict	diversified	216.2170376560988
0.04733031470296339	0.03564051737396702	0.012437287513599841	0.12825390560959055	0.380	50	state_dependent	diversified	134.9202197550513
0.009215881571053932	0.017070032599414628	-0.3454336199859206	0.379402620085939	0.380	50	strict	diversified	223.10659508067317
0.08029787499801712	0.12900436972456422	-0.42156216919553097	0.4689834224786283	0.385	50	strict	diversified	234.5721917814878
0.18480599191035613	0.16316095445565829	0.039807261978505135	0.3924813579745468	0.390	50	state_dependent	diversified	109.36997979225538
-0.1050231741241998	-0.17200681213819694	-0.5144240698838483	0.4261335296918074	0.390	50	strict	diversified	221.1363883121518
-0.07883069046577532	-0.10880682817523754	-0.3813579492905942	0.25810870846571266	0.395	50	strict	diversified	236.98953363668375
-0.01606919451131633	-0.03617343311678417	-0.34679844179534086	0.35974531163645723	0.400	50	strict	diversified	292.2624591589771
0.15364504435913012	0.14578934188646675	0.012562358467802952	0.29822679947377373	0.405	50	state_dependent	diversified	132.81607362565254
-0.09397430806862146	-0.12256333914563025	-0.40505248150925477	0.26541810129435195	0.405	50	strict	diversified	212.67474390442442
0.1361388082355646	0.12420953903302091	0.011055981299588152	0.309184805996712	0.410	50	state_dependent	diversified	123.95120241633508
-0.13823933000238647	-0.15848284258846207	-0.5326617551706061	0.29450154624071395	0.410	50	strict	diversified	168.59113952979936
0.07219596247721587	0.07125599413194633	-0.07457589578122151	0.17959034205214225	0.415	50	state_dependent	diversified	117.89634227770914
-0.0367892179198355	-0.06188857497977727	-0.2708596531490447	0.23837274261232572	0.415	50	strict	diversified	249.18508895676445
