"","...1","...2","mean_growth_rate_diff","median_growth_rate_diff","mean_growth_rate_ratio","median_growth_rate_ratio","mean_birth_rate_diff","median_birth_rate_diff","mean_birth_rate_ratio","median_birth_rate_ratio","growthRate_hdi95_lower","growthRate_hdi95_upper","growthRate_hdi85_lower","growthRate_hdi85_upper","growthRate_hdi75_lower","growthRate_hdi75_upper","birthRate_hdi95_lower","birthRate_hdi95_upper","birthRate_hdi85_lower","birthRate_hdi85_upper","birthRate_hdi75_lower","birthRate_hdi75_upper","dr","minBirthRateESS","n","clock_model","true_birth_rate_diff_weighted"
"331",331,331,-0.0834637716498697,-0.0787268078464691,0.782499143963532,0.288519470866437,-0.0457032614815306,-0.0542723970899921,1.06139390374603,0.659143517037099,-0.337519252587351,0.154494205914674,-0.248122271675405,0.0824534292601261,-0.19880536713583,0.0547892419797262,-0.239045654227729,0.17345923410773,-0.195971309141721,0.0924182927663096,-0.171649085713776,0.0554588663661048,0.25,809.127157749924,19,"strict",0.277895900740626
"332",332,332,-0.0844970547231897,-0.080486714706687,0.489907553637072,0.287274493284463,-0.0418779863505702,-0.0511626564610446,0.833462374711243,0.66609630787725,-0.313776381865509,0.137185059257521,-0.230798560166329,0.079609234515861,-0.187749485916341,0.0512611834276045,-0.218858284893311,0.155210952886099,-0.177930845776557,0.0911877270677866,-0.158537660459811,0.057109301935917,0.25,1666.96693972896,20,"strict",0.277895900740626
"333",333,333,-0.0902546670234368,-0.0888562042401657,0.502051328289902,0.22092830081135,-0.0458588954074723,-0.0574406044222808,0.826840387304003,0.62699177037773,-0.317536584653653,0.122275609499941,-0.2342947501853,0.0663590999139802,-0.197787321197029,0.0359578087703108,-0.21616924365262,0.147498951002892,-0.175871069039493,0.084985930888448,-0.159896034497592,0.0460443392211359,0.25,1085.5932988956,30,"strict",0.277895900740626
"334",334,334,-0.0863212050737844,-0.0941609416329271,0.299537136205143,0.227627846297231,-0.0468741499202403,-0.064097559004035,0.841556380260907,0.582981898565505,-0.280952855763721,0.141730577870887,-0.221551073949079,0.0697828966236053,-0.196299392245249,0.0283780683749326,-0.208516001181644,0.156929453804484,-0.179822388735863,0.0852158569259146,-0.166623725474631,0.0430079439220298,0.25,1714.55574978829,40,"strict",0.277895900740626
"335",335,335,-0.0392795111339149,-0.0439635003222983,3.06807237842943,0.386098680764441,-0.0112597646665192,-0.0256681135999293,3.48607905058803,0.816049082116107,-0.323376480420111,0.231168893744445,-0.219428175950453,0.156245545649951,-0.171318907546878,0.117332095498622,-0.247813985493356,0.274291641468675,-0.18894134595904,0.176812016472929,-0.165109821922685,0.121593752651392,0.25,2191.03059043604,5,"strict",0.277895900740626
"336",336,336,-0.026612415653253,-0.0180094646577295,1.81359501635254,0.804455576384524,0.00787388577645813,0.0105782105744862,1.67750283253362,1.07363104822155,-0.283172349347986,0.20971895614725,-0.198356410760709,0.178228961283513,-0.164668170086108,0.149941869421016,-0.19742282995539,0.220648219717919,-0.166205763657145,0.167752003595947,-0.155035113984785,0.131929627857611,0.25,588.069253873099,50,"strict",0.277895900740626
"337",337,337,-0.0542728200091515,-0.0536805896750655,-31.4764565367324,0.26014058887637,-0.0236488025317997,-0.0360561545623575,2.379795261569,0.741519282528437,-0.337384425566628,0.211861106582386,-0.232635893173313,0.140113168996775,-0.184176936898412,0.100122541435023,-0.255886925921398,0.232702807689029,-0.187787580219068,0.149705769982565,-0.166856132800369,0.0985364088268524,0.25,2095.59260010514,6,"strict",0.277895900740626
"338",338,338,0.0213815303140586,0.0585189039096427,2.66375838898785,1.18342093859133,0.0487811099362629,0.0744290483099055,3.72235213959372,1.52533699998622,-0.293158217763049,0.295401285622409,-0.202631071508999,0.256647359418267,-0.165829118695439,0.228519384528025,-0.208169705578965,0.294996390699489,-0.17629210223163,0.24028398825942,-0.150530802704999,0.217446124273654,0.25,272.641530319561,60,"strict",0.277895900740626
"339",339,339,-0.062602398511488,-0.0640415235445802,-0.14165486950935,0.264663258237153,-0.0267988572265418,-0.0424940540025261,5.12569283955675,0.70724707153321,-0.340895082840671,0.219559983545115,-0.239352618755496,0.129587251423892,-0.191833634159028,0.0863730151918787,-0.253926581297695,0.239646091928094,-0.196716745088229,0.142545501551673,-0.177109157040798,0.0876708976420119,0.25,1626.0638263717,7,"strict",0.277895900740626
"340",340,340,0.00455308198491006,0.0369475608701339,1.36172518637928,1.32323773807266,0.0322817446659118,0.051619762963972,2.00608327590146,1.37947872542551,-0.265126299929418,0.217527269973181,-0.175296772441658,0.185088870743474,-0.129676958338089,0.165897682250199,-0.189093223383435,0.212170867462366,-0.152754356165174,0.166863918610937,-0.0998133104907781,0.166771937660964,0.25,477.191733745705,70,"strict",0.277895900740626
"341",341,341,-0.0584656449050018,-0.060104768943591,0.248191396666864,0.325737969025027,-0.0294173088557205,-0.0412267160297067,1.55109984388546,0.720793674711978,-0.31459540530966,0.210974914340644,-0.225729655589461,0.128306740004355,-0.192128079578478,0.0765988875975109,-0.250303859027262,0.226053020109124,-0.193151382262099,0.13991090966243,-0.1700874147468,0.0896130285182568,0.25,1367.73883131195,8,"strict",0.277895900740626
"342",342,342,0.0962057671476901,0.124383769671301,-5.00112051711193,2.88995531774895,0.109429602505582,0.127416010004931,19.9480733074204,2.41405018206252,-0.187270638845347,0.274558292288862,-0.0316052649640331,0.265224434808883,0.0479304936120285,0.236123020655529,-0.148942504479769,0.278003274242808,-0.0071013228998438,0.27825369113692,0.0502437615677906,0.240852162786328,0.25,307.633982568562,80,"strict",0.277895900740626
"343",343,343,-0.0561224705938289,-0.0557555046606078,0.714525042986549,0.359239281444446,-0.0225823278402939,-0.0333675485820215,1.33234273772815,0.7536183563998,-0.287015630920449,0.195407364089589,-0.208419699266211,0.116954468532938,-0.167613128501783,0.0798334195292104,-0.220921863075738,0.203287879253017,-0.168204768030317,0.130320503506178,-0.154032635264194,0.0800877025857305,0.25,1807.62232050756,9,"strict",0.277895900740626
"344",344,344,0.144909015903144,0.149162942251687,-89.6414112815834,4.01833753514296,0.155860696791438,0.155936309925727,7.14868025087152,3.22615506482381,0.0306935440752648,0.267850773460263,0.0777436185989497,0.231094482502639,0.0910918839755154,0.210154624737393,0.0367339920957264,0.292369889350863,0.0789367981209113,0.248073310689492,0.093572411810463,0.225929969463906,0.25,734.295410008831,90,"strict",0.277895900740626
"345",345,345,-0.0580095847073523,-0.0613375770655111,0.9217886407833,0.346118483880638,-0.0284970400265233,-0.0424214623399432,1.43709508502976,0.709267773752682,-0.312210005697855,0.194499726846678,-0.219030762485015,0.12229484278773,-0.181523057146635,0.0805605004570788,-0.242955980803509,0.22639552152314,-0.188953325959912,0.13775597554188,-0.169306580492358,0.087370478081873,0.26,1836.95695258896,10,"strict",0.290436835544876
"346",346,346,0.121603369786642,0.126192998220033,16.3569989556947,5.05128216017699,0.120429937796813,0.12221830637207,9.96075680461454,3.97158276473633,0.0277898972697731,0.204221104992187,0.0644322656938274,0.183584989399732,0.0845429936738352,0.175337624590234,0.0314450826017484,0.206544999882181,0.0593359752603845,0.181618780474956,0.0762165641463658,0.172630063840189,0.26,520.689705900493,100,"strict",0.290436835544876
"347",347,347,-0.0579252308090385,-0.0509633315924784,0.46843359718137,0.26547640631504,-0.0155460591865273,-0.022298819745457,1.02289729964834,0.778953406723356,-0.24812275040755,0.118322837189107,-0.171851487099092,0.0708908020705318,-0.139866075552965,0.0429937166178274,-0.159202034174373,0.148480024981435,-0.126924729400063,0.0846372396940855,-0.105500470602243,0.0609075814478967,0.26,761.964701059967,20,"strict",0.290436835544876
"348",348,348,-0.06760199917023,-0.0620285909710648,0.520596966687722,0.214990753652911,-0.0231457194885088,-0.0314123252768978,0.923258715685098,0.719042152149804,-0.258911724676758,0.117280472112016,-0.188980527225523,0.0654714782662476,-0.156109620507042,0.0402633142502598,-0.159464452028204,0.14346397362551,-0.135365923839666,0.0765314098736813,-0.119666774801211,0.0485864526089255,0.26,766.306589294039,30,"strict",0.290436835544876
"349",349,349,-0.0371740435798176,-0.0249391570539332,0.716922021957799,0.644076078202747,0.00235217017194758,0.00295263726786312,1.26910818987428,1.02961725325754,-0.222380665691341,0.111996469763494,-0.146731564028556,0.0815332082953604,-0.114349193720061,0.0629678402661405,-0.142537503292488,0.146269258117833,-0.110310886352905,0.0988909953660868,-0.0928988525504878,0.0763968842271128,0.26,887.040845412739,40,"strict",0.290436835544876
"350",350,350,-0.0705994325336025,-0.0624706576894606,0.571386682335384,0.239952974613213,-0.0216957560101046,-0.0264847518961056,1.01369076989042,0.780774955222191,-0.2893534989564,0.126316169042656,-0.210654689528625,0.0821188502280055,-0.166986000103856,0.0620452425908467,-0.161942163237084,0.13858367100025,-0.133049226629115,0.0874729127567941,-0.121602934543388,0.0582063546871762,0.26,931.762523289589,50,"strict",0.290436835544876
"351",351,351,-0.00180960579522863,0.0181128468006744,0.0635877262698128,0.989096768212924,0.0272378271677664,0.0319459607060016,3.38190184011851,1.30274916881323,-0.243143727088049,0.192366097214598,-0.142007522521183,0.168229822264364,-0.0961526513534021,0.14945072039202,-0.146951891939457,0.192121463217525,-0.104326499153977,0.160180783091592,-0.0780602183851807,0.137410308069408,0.26,373.669040163404,60,"strict",0.290436835544876
"352",352,352,-0.0728449787422225,-0.056263230607155,0.425173207367778,0.325190414576611,-0.0184107563600404,-0.0190263990317113,0.935629585205133,0.836762389145709,-0.29038812146397,0.110664856885295,-0.206918566678543,0.0807317208244688,-0.161428038953728,0.064158550837924,-0.152200777152771,0.119467171684094,-0.124370537288553,0.0782693701694547,-0.107552851957484,0.0580878626341914,0.26,1169.345503482,70,"strict",0.290436835544876
"353",353,353,0.0552957494773645,0.0578313398679359,1.59598891353031,1.5193115630098,0.0703166728438465,0.0713481754281965,6.00474577809773,1.81422791567066,-0.1466283283767,0.225050225930182,-0.0327088636236388,0.205959200353377,-0.00487624861514355,0.17662079247981,-0.0967481059513391,0.214001427047627,-0.0173112950796364,0.189090969697515,0.0028894699846799,0.162902199245226,0.26,328.985876261741,80,"strict",0.290436835544876
"354",354,354,0.118095798035615,0.111312954947709,-197.742498874952,2.14345237665039,0.134452474410468,0.130790636546044,18.3439602777892,2.99590268567304,0.0194599487719358,0.230967975965782,0.0402235476607065,0.199799905430027,0.0507764336430407,0.18321413114874,0.0365469875905455,0.239625925493098,0.0596952285677732,0.208679611507892,0.0709663827397445,0.192546509272044,0.26,226.377760084683,90,"strict",0.290436835544876
"355",355,355,-0.0633196827484707,-0.0647554347427584,0.541723973520291,0.270973712072307,-0.0279980427923863,-0.0422320664349106,2.14080267843025,0.707298707249121,-0.324400226868484,0.201450975029778,-0.230001563515526,0.127772319570574,-0.198154500611169,0.0737740996141744,-0.258372003829894,0.235346002360841,-0.190693585867671,0.149041087803294,-0.175223096509509,0.0885361292251026,0.27,1112.73101698517,10,"strict",0.292686213980161
"356",356,356,0.161919355703164,0.163626692343093,158.660312036177,3.5436932615341,0.157870556879735,0.157990907798916,15.2369632329346,5.14510100204726,0.0752109106891731,0.245246679088377,0.105834197237638,0.223381085331446,0.120290397265738,0.210858669216453,0.0699176665095862,0.243609255928827,0.0929550576941353,0.218933859701141,0.109094974521313,0.20890783883475,0.27,875.737103478668,100,"strict",0.292686213980161
"357",357,357,-0.0633464693662803,-0.0576643314858625,0.218350438781143,0.197700817845979,-0.020901541506974,-0.0301756210837835,1.15760740159534,0.731530615877817,-0.271731213420366,0.141622162496366,-0.195881505231861,0.0807587338719088,-0.152378904302997,0.0579135922418303,-0.177607479665342,0.165012747762565,-0.143535468678402,0.0975865145522108,-0.122576599235455,0.0661176039870925,0.27,738.51366580475,20,"strict",0.292686213980161
"358",358,358,-0.0674572337354823,-0.0657543835021944,1.18573945494532,0.156674760417933,-0.0229940706316458,-0.0364896620564088,0.956958623594564,0.66238035782906,-0.266442523338771,0.119737280823768,-0.181589525824516,0.0760498570702146,-0.158635068024982,0.0385137107368248,-0.160023189595038,0.148156994734001,-0.137560596765729,0.0811737409266078,-0.123213276266615,0.0485278694839242,0.27,1149.95934471861,30,"strict",0.292686213980161
"359",359,359,-0.0743621971328011,-0.0687456243686242,-0.518829973494384,0.127872781806268,-0.0251388088220968,-0.0345269770589122,1.0089770489256,0.720877319072342,-0.308589513809355,0.149584706175582,-0.222982224142378,0.0952350907660077,-0.182581170594683,0.0653225757517852,-0.182336156313966,0.153904589576842,-0.144705387690783,0.103247467443954,-0.133299994341386,0.0655178510463671,0.27,717.337063721667,40,"strict",0.292686213980161
"360",360,360,-0.0420945439307573,-0.0309873609164329,0.812204687715325,0.384006785877136,1.90837898375317e-05,-0.00351907621695596,2.15200180095542,0.972762982573729,-0.313447643715481,0.205646193639899,-0.216660627744937,0.16643606439594,-0.183700464649464,0.124642779027304,-0.179755424556058,0.193113775441645,-0.14823402192647,0.137486505127639,-0.132650320869472,0.103077049744556,0.27,507.939475039816,50,"strict",0.292686213980161
"361",361,361,-0.00031877825975832,0.0149614518779981,1.30437922894692,0.413118190626785,0.0250244709139198,0.0320675853307603,12.7264238641137,1.30690958244394,-0.241548393883826,0.206735693020376,-0.158264052792561,0.184714550004131,-0.119512521437645,0.171465546552758,-0.163215200128615,0.215548346129278,-0.129699031902864,0.179547296205427,-0.117693122249818,0.154539474753218,0.27,202.967042940543,60,"strict",0.292686213980161
"362",362,362,0.0621521383111723,0.103455860489129,-3.91849030136997,1.91384699928016,0.0771301863077424,0.101007127419411,8.14008120050856,2.54814616816179,-0.190756575939627,0.216247397000275,-0.0958734432896588,0.199661075821963,-0.0134559039797499,0.199651412395465,-0.128559185243461,0.210091509734988,-0.0658161991275661,0.205104909052866,0.00522147690741039,0.205024934723172,0.27,244.293700798978,70,"strict",0.292686213980161
"363",363,363,0.0745738203460642,0.0921726195747544,2.12167899975585,2.25491388198754,0.085784087407717,0.097373307901086,9.32146880892408,2.46866799367447,-0.142002088529267,0.210550230637061,-0.0169781332575849,0.199499849064522,0.0275142505282523,0.178913390734456,-0.11327078025187,0.214550959762163,-0.00045973208070337,0.211018267345946,0.034916832335365,0.184496392169608,0.27,365.296702017251,80,"strict",0.292686213980161
"364",364,364,0.158287087609718,0.161143269987193,12.2314793245226,2.3197355997144,0.163706436064534,0.166465540683458,28.8659060085305,8.67575137182761,0.075191470669844,0.241596165705361,0.109559179095092,0.216527089410059,0.122704953964749,0.203417542921139,0.0703831141234681,0.246628893863178,0.105748790040035,0.225240587347805,0.120452123250971,0.212764360085243,0.27,520.201588176497,90,"strict",0.292686213980161
"365",365,365,-0.0620952073546483,-0.0601245708552146,0.179208440833935,0.32093004510083,-0.0223936309964544,-0.0357560278766932,1.34440837745652,0.73506751720368,-0.302914569737892,0.197325117287509,-0.223952461709221,0.107043849679211,-0.183795656046315,0.0669391662209075,-0.222194622414369,0.20564262636018,-0.173630759962614,0.122853490121696,-0.153922687808485,0.0778098481486111,0.28,1521.92725576124,10,"strict",0.288174357517321
"366",366,366,0.0452771516137279,0.046649909153644,0.949372100231467,1.65612821054831,0.0664904385552467,0.0638029462921225,2.55432662439363,1.7587968564967,-0.0503039271852723,0.16193011099738,-0.0189306647850548,0.101743139573604,0.00116295791731949,0.0885736090807006,-0.0225156037553073,0.167099047675028,0.0065481603196761,0.129575460978819,0.0168977381228825,0.108396885432475,0.28,578.73468038028,100,"strict",0.288174357517321
"367",367,367,-0.0622177935061829,-0.0561329474657017,0.221178207512773,0.183799602633298,-0.0204667811555923,-0.0310994109887126,1.04479289377763,0.712705834513067,-0.278974476216149,0.143731558713314,-0.196984081728131,0.0815890591613279,-0.154493327287007,0.0560732719251495,-0.170862050416433,0.181326389823734,-0.139120542819461,0.0996329280431044,-0.127192433390789,0.0583104685901532,0.28,557.440989399083,20,"strict",0.288174357517321
"368",368,368,-0.0487827955706372,-0.041622301959087,0.621623528917694,0.404185372634966,-0.00276492814686631,-0.0083349511089277,1.12374003041166,0.911328056748822,-0.231206180414567,0.111862230740308,-0.152054825332019,0.0783610683593306,-0.125016794020352,0.0508862505667686,-0.130721136026889,0.151416590326127,-0.108755164276123,0.0926510477313916,-0.0957615602196042,0.0658556362223505,0.28,1357.26886526768,30,"strict",0.288174357517321
"369",369,369,-0.0457336301199037,-0.0369188895223357,0.826670678306444,0.462936327590635,0.00282170217529872,-0.00185985992136367,1.23012865738974,0.981712453281972,-0.243012657970426,0.134936446583348,-0.165987568955492,0.0958278668825377,-0.13502523037005,0.0695200223371915,-0.150802366878626,0.16091024546673,-0.11425171001897,0.114892456289651,-0.0972614188877571,0.08729063815528,0.28,1145.73811660575,40,"strict",0.288174357517321
"370",370,370,-0.0512658132887812,-0.0365965040963282,0.574612850534389,0.511445604943281,-0.0016106919412403,-0.00327935916490247,1.08413895546656,0.969128120226436,-0.246848977260382,0.105985875790671,-0.166876915526425,0.0796431065970467,-0.130111421527298,0.0615333277632773,-0.135290493492115,0.137627712182548,-0.111397402223251,0.0885218907091071,-0.0891931289963725,0.0743243910030598,0.28,932.090776406925,50,"strict",0.288174357517321
"371",371,371,-0.0733812974037588,-0.0645158181196964,0.311422461574841,0.233992392398252,-0.0274825451992872,-0.0318588853319094,0.835152152505894,0.721783598779472,-0.258953946939898,0.095316691968159,-0.190730493236921,0.0597661674300062,-0.155775680179673,0.0406938348327173,-0.150768053308992,0.102935698024964,-0.124263308966882,0.0636052725009767,-0.112252468385392,0.0398075026586879,0.28,1084.94554757725,60,"strict",0.288174357517321
"372",372,372,-0.0564530449658022,-0.0489697455183736,0.485262139772619,0.400695272389734,-0.0125745176636871,-0.0157226817381088,0.958472196456503,0.849588499783445,-0.221158650859099,0.0944691708868828,-0.155936655929169,0.069036762203916,-0.132799792264318,0.0449767554590349,-0.128639157900609,0.110555743332222,-0.110826697860929,0.0702111859153038,-0.0967009225072433,0.0530521574143008,0.28,1754.3111402801,70,"strict",0.288174357517321
"373",373,373,-0.0365727645075552,-0.0220380506071042,0.706668282905253,0.717597988976321,0.0055014006422178,0.00840422974963498,1.15785994263287,1.08147335274524,-0.220037581152295,0.10210836533172,-0.141965533399606,0.0811460027143359,-0.104379968178426,0.0691379952493884,-0.123169747211976,0.121606813611546,-0.0970882555658874,0.0878307585382486,-0.0702796298747469,0.0787467157982565,0.28,1634.27965902249,80,"strict",0.288174357517321
"374",374,374,0.0719197606794174,0.0723719820725954,-35.2225176105944,2.08147857400606,0.0819831269675567,0.0818248314691168,28.5660193147769,2.10311694314863,-0.0468330560660501,0.20147876417735,0.00806389194425254,0.163940139296537,0.0222216773365314,0.143900832238506,-0.0210632025261077,0.195802485312041,0.0198163907814978,0.161932738381336,0.0300912702120862,0.139437193798255,0.28,462.00814285125,90,"strict",0.288174357517321
"375",375,375,-0.0570659941859325,-0.0542521513875333,-6.43595549337589,0.361965301104687,-0.023595194378707,-0.0327279953055224,1.31793687024013,0.750102621044153,-0.291550465798303,0.166023862097571,-0.205136136423783,0.0994294017230878,-0.164256329170874,0.0664085698066624,-0.200869198833471,0.18344516513392,-0.161813574594286,0.110872317719182,-0.142708517460876,0.0708123132178238,0.29,1564.9941489559,10,"strict",0.270166451641148
"376",376,376,0.105493089881974,0.0973081114645407,0.682056048453365,1.3717314449479,0.122629017953251,0.121655002148477,16.9575674634133,2.8159680400299,-0.0173417558977397,0.233451752649295,0.0124879972150526,0.20956045933621,0.0266729052098686,0.195292839110599,0.020220607328345,0.22958116832602,0.0417893410666918,0.19999336945775,0.0557717976419056,0.188259155543993,0.29,157.509144827015,100,"strict",0.270166451641148
"377",377,377,-0.061354302927076,-0.052151076699317,0.190632460674029,0.160664272085399,-0.0177465789380407,-0.0240779240592634,0.987984704518404,0.747259201135394,-0.256745978045805,0.115712755132983,-0.173006085641528,0.0744349488074647,-0.144547850713098,0.0427581571463091,-0.158194295141167,0.146769153036206,-0.123295866478976,0.0834285099947996,-0.104010947190017,0.055335223422379,0.29,370.508614082383,20,"strict",0.270166451641148
"378",378,378,-0.071454642635006,-0.0628567834900582,-0.239333465577279,0.118165738840601,-0.0270882005829065,-0.0339253909820776,0.877353468314146,0.685443533532064,-0.279469704772044,0.108373585793541,-0.195771088695019,0.0670843686293294,-0.156148079625175,0.0459049180975975,-0.165131234214261,0.122386227515118,-0.130048162801576,0.0711688562775754,-0.114102053329074,0.043935030486577,0.29,1068.57171583868,30,"strict",0.270166451641148
"379",379,379,-0.062196860829374,-0.0510859519658817,0.589812959443995,0.291871283596814,-0.0126580737050685,-0.0169552418085342,1.0257106597132,0.84790425064586,-0.27302611262628,0.123754545148687,-0.194801487160115,0.0787802401475088,-0.150993588156127,0.0624595656168942,-0.153515254161946,0.141111051308413,-0.126425093544295,0.0898705718304183,-0.109977536590014,0.0659953093642997,0.29,1093.5678259443,40,"strict",0.270166451641148
"380",380,380,-0.0304664124543532,-0.0097959678862758,0.677288685692372,0.83674276806758,0.0166609415836143,0.0186781033689833,1.31332692368275,1.18856957705554,-0.244321041924208,0.123542284532319,-0.148899898562642,0.0944287003087814,-0.100261026788466,0.0823634833154471,-0.145270273207759,0.167340746309426,-0.102941111345796,0.119772876716468,-0.0715284513261184,0.103207549362338,0.29,842.457946149953,50,"strict",0.270166451641148
"381",381,381,-0.0526496103229232,-0.0466368179341969,0.382399268706721,0.39181237706678,-0.0138204001406835,-0.0170609217790353,1.01947267199677,0.842877853771736,-0.238104349767834,0.115881709497214,-0.170951623773019,0.0823924376798897,-0.137760247928758,0.0652413412753134,-0.149754286993601,0.132461941311427,-0.122195160618682,0.0884745145827474,-0.107518171568568,0.0675108094792487,0.29,1085.20722245257,60,"strict",0.270166451641148
"382",382,382,-0.102207683831318,-0.0945916441560838,-0.122186362320849,-0.108523712881819,-0.0535970223679544,-0.0636948824246132,0.719190704053916,0.557356052859801,-0.346307800254062,0.117825604855831,-0.26161777829704,0.0776995998382442,-0.212435479273976,0.0631833097053855,-0.200984345856959,0.115330234220055,-0.169455043217147,0.0643270727854653,-0.157309544747962,0.0324517274631895,0.29,573.558565378564,70,"strict",0.270166451641148
"383",383,383,0.0788913516646414,0.088707174712617,11.2016798433675,1.39011873874922,0.098082228125781,0.104938057908467,13.0329839027672,2.5435043110617,-0.0862299173940179,0.219035717472181,-0.0113229237983211,0.193333180924248,0.0127881509052671,0.179292681766906,-0.0473410673153134,0.221469732189543,0.0102014556354064,0.194891156498076,0.0321134387916992,0.181051129644613,0.29,135.74034114915,80,"strict",0.270166451641148
"384",384,384,0.019724438125708,0.0465143665525989,-1.85994331279195,1.45741063485538,0.0397354088019359,0.0554377308562246,3.18600529727097,1.61891230806396,-0.215942662808697,0.207473787022424,-0.129266992037639,0.17856791756063,-0.0874295154284957,0.152192151526512,-0.13289662645574,0.174547630103989,-0.0960469475055993,0.148492910298206,-0.04065030512109,0.15090766526826,0.29,497.485521723053,90,"strict",0.270166451641148
"385",385,385,-0.067072605631278,-0.0688632586016612,0.152331105150851,0.315104519776634,-0.0316635309876436,-0.0458568085712268,2.00960308399224,0.689909417889325,-0.321315721350188,0.185612322887836,-0.230285625704561,0.110740659340766,-0.186237222607743,0.0732150875743515,-0.241922745373005,0.222342280920403,-0.18885494393581,0.132184472826775,-0.169032421623381,0.078262881100974,0.3,1240.72754957117,10,"strict",0.268152812405194
"386",386,386,0.175734763047016,0.178164639294341,1.79115672192999,2.20148046899649,0.174158324974897,0.17033051420476,10.5929264108272,2.82738070160959,0.0279362811537679,0.327628279228547,0.0619686851793998,0.292298678279393,0.0793892574062674,0.273151757624667,0.0356631868251304,0.322624758684865,0.0696328675586704,0.29050629662832,0.0843594510088222,0.267578935473616,0.3,280.349797020376,100,"strict",0.268152812405194
"387",387,387,-0.066788333191818,-0.0649746019524521,0.886428850394115,0.31187315558369,-0.0269207465644846,-0.0389003269573444,1.13949908077879,0.71980111736643,-0.308371962778097,0.164209527449926,-0.21243521304881,0.103669899925109,-0.173383059086324,0.0662764593217417,-0.211788978744751,0.201183226285302,-0.174749639239059,0.114504100923034,-0.154613617447065,0.0717014761835183,0.3,1379.02979577953,11,"strict",0.268152812405194
"388",388,388,-0.0638712339335333,-0.0655685028456548,0.946293969996873,0.329477396693793,-0.0256625279951368,-0.0419522878696952,1.22027577815651,0.719366785093782,-0.330385926364427,0.192414767772835,-0.231349202853366,0.123006567930235,-0.195491741854971,0.0745234105554622,-0.23417715170154,0.231533375583726,-0.184369239866763,0.142225540615227,-0.172507366332279,0.0826137912335473,0.3,1816.06544206993,12,"strict",0.268152812405194
"389",389,389,-0.0738423738815893,-0.0720888470512674,0.825478344286821,0.316362589546692,-0.0372476206803263,-0.0480193722848682,1.24700970346953,0.684179351992747,-0.317632790297819,0.173244097609031,-0.23230936940544,0.0925311892351113,-0.190344361278471,0.056552434004605,-0.232017069301971,0.197595281176763,-0.190541178190032,0.109868398430215,-0.173167034754598,0.063797376854086,0.3,1323.34484365455,13,"strict",0.268152812405194
"390",390,390,-0.0697197218399246,-0.0678387430298391,0.524069175779574,0.348995619638737,-0.0314237869913144,-0.0444673902088627,1.04000161841522,0.702595880797815,-0.316818285685836,0.176302079622321,-0.226710904938209,0.104275041765466,-0.185845444433641,0.0649620688737873,-0.223914912801676,0.208889025572211,-0.181070140919282,0.119792511787626,-0.166907693431177,0.0695087008461492,0.3,1054.42546142976,14,"strict",0.268152812405194
"391",391,391,-0.0805516634602126,-0.0805779711782359,-0.0108987815897593,0.250358199436592,-0.0426739973743765,-0.05727539858013,1.72790753864923,0.643204279499364,-0.345429989899214,0.190757418457283,-0.249659763614339,0.110833337474303,-0.213069387490156,0.0614091086526131,-0.25655204193917,0.204395282112229,-0.209061006672506,0.115693604725554,-0.182871761226319,0.0708784545494231,0.3,1429.89232232505,15,"strict",0.268152812405194
"392",392,392,-0.0789244230881529,-0.0752871526391692,-38.4069485698558,0.275797231169588,-0.0377451334211499,-0.0470724875387496,0.930390579261536,0.673126247970483,-0.300496672148042,0.155235142326287,-0.224803950531522,0.080278432108571,-0.186575436016829,0.0469104667963779,-0.216652272286458,0.171048675981551,-0.176538174567779,0.0964645942302957,-0.157396443123895,0.0567676267039458,0.3,1409.6695468953,16,"strict",0.268152812405194
"393",393,393,-0.0785663687524331,-0.0760827182466839,-0.385913224914484,0.25557653156704,-0.0352602642771291,-0.0482909796715459,0.960729614896825,0.681782085033374,-0.324734564519263,0.178138395750387,-0.240172769860762,0.0945817329112082,-0.196886754294618,0.0598129111206982,-0.240519038130032,0.195877414925564,-0.18686811994843,0.119485534449835,-0.167678955657686,0.0709410763634197,0.3,924.200831171072,17,"strict",0.268152812405194
"394",394,394,-0.0795226367996754,-0.0751555898223002,0.860491130976511,0.26194975068418,-0.0422014530174058,-0.0496302413920989,0.874613978960506,0.668016354423882,-0.324526840966372,0.144747871049171,-0.234256175119764,0.0829938517307972,-0.186313612655997,0.0559927127398702,-0.234824168900909,0.183354715135403,-0.181006404647719,0.108742193792281,-0.1616211591612,0.0654076560430041,0.3,703.74092560216,18,"strict",0.268152812405194
"395",395,395,-0.0813233495542613,-0.0773692481879437,0.523598953803039,0.266993163136661,-0.0377196550973021,-0.0459791465287949,0.882002019543275,0.681833668986733,-0.306661488359109,0.132154017385177,-0.22359626648683,0.0728960101129467,-0.185319309286923,0.0416257475513689,-0.216860369161067,0.173365509016154,-0.174919153378416,0.0928811837411071,-0.153289458469331,0.0576621606784808,0.3,1015.22509151085,19,"strict",0.268152812405194
"396",396,396,-0.0886852093584773,-0.0833303057858736,-0.402540203622633,0.23699035455887,-0.043481244752467,-0.0551541403291752,0.849259882534189,0.643999921145272,-0.333551258609168,0.147702581023734,-0.239483440056742,0.0822509029200323,-0.194549799945993,0.0536398929123783,-0.225736511030587,0.166665155186966,-0.182547191699395,0.0961007234776738,-0.163039554643343,0.0569542771700377,0.3,1285.09986826459,20,"strict",0.268152812405194
