"","...1","mean_growth_rate_diff","median_growth_rate_diff","mean_growth_rate_ratio","median_growth_rate_ratio","mean_birth_rate_diff","median_birth_rate_diff","mean_birth_rate_ratio","median_birth_rate_ratio","growthRate_hdi95_lower","growthRate_hdi95_upper","growthRate_hdi85_lower","growthRate_hdi85_upper","growthRate_hdi75_lower","growthRate_hdi75_upper","birthRate_hdi95_lower","birthRate_hdi95_upper","birthRate_hdi85_lower","birthRate_hdi85_upper","birthRate_hdi75_lower","birthRate_hdi75_upper","dr","minBirthRateESS","n","clock_model","true_birth_rate_diff_weighted"
"222",222,0.145138359071914,0.143310453864819,25.0826267978592,13.2698984093883,0.213245293540706,0.203793432412327,38.5614287634114,16.7216108273222,0.062240145930052,0.230097172863339,0.0843450546599071,0.199689824262741,0.0984277680816589,0.188445707906911,0.125310915959501,0.319303224811509,0.139432365886396,0.271147377268125,0.149864389660427,0.251938156225167,0.16,426.101473859972,50,"state_dependent",0.316638522945823
"223",223,0.158312762666171,0.157808006036684,2.4963453860629,14.0600757244666,0.244342625947344,0.233062217856436,86.1154301887629,21.8709980562287,0.083424614070273,0.235219404134862,0.100512292141955,0.210390747576307,0.115152246179108,0.202333537077504,0.147451218798472,0.365181150672012,0.162369480572777,0.314242918282908,0.170914871227252,0.289005964042367,0.16,256.16629173905,60,"state_dependent",0.316638522945823
"224",224,0.139253589242523,0.134255629632571,5.21238531477894,4.55805562354047,0.318004342915964,0.304671386712398,8.77931369614815,8.03548249244169,0.0275224042701239,0.260516742571242,0.0535036999436386,0.221281311572921,0.0653424363602536,0.197863927810586,0.163151969557469,0.49553857887126,0.187936856105513,0.426607753326811,0.205753890649975,0.394202893423487,0.16,236.865931337133,70,"state_dependent",0.316638522945823
"225",225,0.18272640390507,0.180967940543556,-20.5442274333951,23.6779924167144,0.228440576764737,0.221740373669113,126.754788615277,43.2620201307584,0.121056021995768,0.246949407424064,0.137240183336027,0.225692724150355,0.147152034795549,0.216714814978065,0.157908436233339,0.313712135139696,0.166777299637515,0.276014299118608,0.174827514571729,0.260530868209669,0.16,548.34274510153,80,"state_dependent",0.316638522945823
"226",226,0.188719880173985,0.180967543740388,583.710960398763,9.90035567258289,0.25020540973206,0.232271821490388,102.60673963997,13.5666015785284,0.104473561076414,0.297258753853781,0.117609127278997,0.247329018203336,0.129117779692766,0.226318231557364,0.145966676952286,0.398978688620288,0.158391382852296,0.327548390847676,0.165368771641472,0.292174398398018,0.16,90.8730528966268,90,"state_dependent",0.316638522945823
"227",227,0.0921688155565571,0.0857266533027085,4.50066529782797,2.20743398285085,0.235512467979604,0.218133229530314,5.93876147683763,3.85886139723199,-0.0966771572428466,0.305552050933575,-0.0385334747218599,0.224642067583415,-0.0109678272123339,0.192749814337713,0.00188018865514701,0.535082557414762,0.0603784091548491,0.417118652973549,0.0802699460092545,0.356843366295025,0.17,1045.70688068951,10,"state_dependent",0.33560346155261
"228",228,0.198467267552077,0.196817323780612,28.8381129134284,13.8429523935414,0.249823855631096,0.241480055391594,25.1814058461281,14.3428948167101,0.129718028093632,0.275496476941719,0.14819985349232,0.250205408773156,0.15484766864901,0.234503511476367,0.171760055874292,0.345021529462231,0.184863360082177,0.305180471407239,0.192358777961951,0.286271206902931,0.17,320.055355656852,100,"state_dependent",0.33560346155261
"229",229,0.076024558901237,0.0738064642522179,7.08845677777338,2.44656969221086,0.234799114778291,0.210368167934438,11.2227036435015,5.10646444963039,-0.0677655822795062,0.231571620454626,-0.0450339047787256,0.179723435854356,-0.0245914382019775,0.158260200868236,0.0715135656353045,0.452763323564288,0.0871667386347073,0.347915140361511,0.106710880112646,0.306389378392275,0.17,344.034475923142,20,"state_dependent",0.33560346155261
"230",230,0.097478202668213,0.0928894442803397,8.25657413299153,2.76195516862906,0.290117263827874,0.267953551658707,9.30624464609695,5.9869532157112,-0.0398666897302105,0.238939153992375,-0.00915242191007973,0.199704181735855,0.00219213264566051,0.173497058102075,0.126487070173343,0.513103710872339,0.142798478602379,0.404497352708518,0.161368470390868,0.362565411995867,0.17,124.814272748448,30,"state_dependent",0.33560346155261
"231",231,0.0538952455766572,0.0441576350231453,2.1227725622757,1.71179278444314,0.324202251895767,0.303615569791986,5.60916106311503,5.29651698974544,-0.0726335740759351,0.195590793640485,-0.0448914764916682,0.151255547283619,-0.0355036974278479,0.120250296619916,0.139828430281739,0.561944273966301,0.157073532815558,0.456199880036447,0.174666116943983,0.410054199450721,0.17,528.979741085267,40,"state_dependent",0.33560346155261
"232",232,0.113477547825042,0.111730584186132,13.2710714836615,3.18734236195947,0.326735732392777,0.308301660469289,10.0948675043715,6.601059656467,-0.0325712073128541,0.270861764916003,-0.00861911603170978,0.220846577181682,0.00802400676918311,0.195927477024685,0.153024353380288,0.535656007834909,0.178002657515928,0.450844018774306,0.192289911263527,0.407432520897922,0.17,243.259913074917,50,"state_dependent",0.33560346155261
"233",233,0.159972107058697,0.15592739497565,2.28359753027374,6.64037169700856,0.235495078825159,0.217493472100457,11.7620858322255,7.76492887709131,0.0642259796910934,0.263388042418931,0.0886221992704444,0.224191513652149,0.100655170802193,0.205320966313322,0.127045975841301,0.388047312043615,0.139622846087333,0.31518401083369,0.146316109005067,0.280528311588734,0.17,167.648735577746,60,"state_dependent",0.33560346155261
"234",234,0.17373038140227,0.171811550104429,3.54048652880551,4.55645263648559,0.351868260929996,0.336980564402846,8.77295489896442,7.20739220940478,0.0315628663183666,0.327404945123426,0.0645671339807825,0.280282167083629,0.0807266925173277,0.25206803778316,0.181679340234101,0.546032766547763,0.212144277472431,0.477083446298917,0.227931167449807,0.436726581919832,0.17,447.13941772808,70,"state_dependent",0.33560346155261
"235",235,0.151929980865691,0.152615795813366,7.69967131313455,4.35851263858709,0.338745309947719,0.318408354973456,9.86212208642005,7.540266711204,0.00984770842480602,0.290487387094373,0.0473585913562664,0.247020899683329,0.0713559439859955,0.227983914723374,0.145010695758392,0.572766614530517,0.161600815011501,0.467935395451554,0.183361603434722,0.428921009117376,0.17,147.060179448488,80,"state_dependent",0.33560346155261
"236",236,0.160159687497863,0.157785207799203,4.8257040226392,4.40648622287756,0.382909247124555,0.367418998758565,14.6422946302227,8.28392435721246,0.0249977771627975,0.303165854358225,0.054644374065437,0.264830156991583,0.0655627253138167,0.236744695001178,0.19360685663536,0.59947905421455,0.224189781451677,0.513383159433839,0.244091855720219,0.473574789806831,0.17,290.067755237523,90,"state_dependent",0.33560346155261
"237",237,0.0769448914775231,0.0696155611067851,-1214.59715433177,1.99377177233425,0.258606205177086,0.239875265946249,16.5798179848674,4.44257027814347,-0.0979023451796053,0.26602881425395,-0.0590388417424921,0.20392380524384,-0.0476593286908937,0.164224138203189,0.0685772987854806,0.492732600446955,0.0999666803115452,0.403229543174118,0.109954388808092,0.347866205987156,0.18,797.150264394745,10,"state_dependent",0.289260781259034
"238",238,0.175057604611147,0.174934662350321,16.2601454682728,13.2581994323742,0.22297697842697,0.216450839841514,23.4632122854544,13.5279936009188,0.110866017765166,0.235381069846826,0.129065740124734,0.217955450763768,0.140513660061019,0.210321468838924,0.157030099273787,0.30138080689903,0.166467907402661,0.266359892018509,0.174433173163258,0.252384146789689,0.18,500.236741593813,100,"state_dependent",0.289260781259034
"239",239,0.0685276931905581,0.070405505806333,1.1764946093841,2.57408818557905,0.197758759142213,0.17987407916361,9.48082055247772,4.80367965455825,-0.0777818814602996,0.200212372187494,-0.0261582115554337,0.169307141929749,-0.0102930305881316,0.14310828717751,0.0764156086485604,0.364132994566212,0.0850725318395981,0.290015979647771,0.0955428843651471,0.252991042946529,0.18,214.43371271535,20,"state_dependent",0.289260781259034
"240",240,0.115979367618513,0.116025069070125,12.8578895031767,4.64875101646156,0.245375785853693,0.222083001181366,13.604356725324,7.26730167888871,-0.0252053483750726,0.245012039370984,0.0123306104589311,0.199536684333221,0.0423003435558309,0.185640782645671,0.0992746450555843,0.437241231319113,0.118752875130581,0.350474819122108,0.12779350929808,0.305033405140794,0.18,155.509009446441,30,"state_dependent",0.289260781259034
"241",241,0.126043405323491,0.122231754878317,8.03009754034733,4.27140463009692,0.239085332989633,0.224978040151948,7.62845355246091,6.19525882003748,0.0231295617746126,0.232807728249481,0.046314108979011,0.194965722512617,0.061233113517983,0.178498756991072,0.110076789875534,0.39689672181626,0.128977072345018,0.332032944803421,0.140467156488413,0.299364067827447,0.18,243.388072751062,40,"state_dependent",0.289260781259034
"242",242,0.0983247306404293,0.092280420457338,3.30146149068467,2.86529060785453,0.313022795344536,0.293385579521381,7.18788228946721,6.48064814606281,0.00568637834497428,0.203540495332158,0.0220487345634275,0.165660713424438,0.0307947829218006,0.144920905403318,0.14700292829712,0.519660702704554,0.170990115042171,0.426460829102677,0.187312706714183,0.386647175812579,0.18,233.267255869198,50,"state_dependent",0.289260781259034
"243",243,0.131350466515221,0.129364900805733,-1.59423505253549,4.08578135495061,0.317100422616138,0.301820361782401,13.0320778222431,7.51030729117207,-0.00177029090686807,0.260570418806186,0.0291144433207342,0.217120300405417,0.0514264378857144,0.200092280135427,0.12652288069262,0.523660370775028,0.153690950303884,0.448463396263811,0.167449095909158,0.407477692693058,0.18,118.424955591281,60,"state_dependent",0.289260781259034
"244",244,0.1332938726206,0.129338709068823,4.29354798239387,3.91662064769324,0.346248299021553,0.325811386573705,7.7298746259953,7.39628023823944,0.0191185362122142,0.261067039800093,0.0398177488580281,0.215598491496791,0.058411343668783,0.198700869286823,0.170228733760198,0.573176950482429,0.195516010288907,0.475229002969324,0.209974971531776,0.429818710163052,0.18,211.764493524494,70,"state_dependent",0.289260781259034
"245",245,0.135470114036742,0.134807950126736,5.24292129487786,4.46232940392184,0.276634251329074,0.265644946890626,7.85703130972036,7.17096027067082,0.0349609151680548,0.233327259852296,0.0625580968029174,0.210763579264653,0.0737104149855847,0.193106631731918,0.157333437024269,0.413189204136109,0.177531909683921,0.36078853704029,0.189953263285175,0.3338063520418,0.18,213.052012252,80,"state_dependent",0.289260781259034
"246",246,0.163164618659776,0.157928905728344,91.4665027687276,7.28935976451841,0.237196305124677,0.210573966517268,10.5077175381725,8.01852255764443,0.0786654854006075,0.270219915672662,0.101676796326079,0.223170505909017,0.112462465938149,0.202789044282405,0.134001970343843,0.415303949226032,0.14100801532554,0.327494443004538,0.144214811294,0.280088927237888,0.18,84.0354590792605,90,"state_dependent",0.289260781259034
"247",247,-0.00960884496356283,-0.00088628340878226,1.0669546348364,0.833942443744227,0.0519933792619181,0.0540092273649842,7.30552210375024,1.48464774511283,-0.285318701074812,0.242685336752593,-0.184826848666198,0.176138372583195,-0.137700272376219,0.143236112349154,-0.186495955129075,0.283922536067017,-0.1376003609626,0.211829627250711,-0.102002442306663,0.18179974173679,0.19,1778.78546039125,10,"state_dependent",0.33462435179651
"248",248,0.172595439428615,0.171008671371314,-16.643292251377,14.2889388184325,0.19845416583394,0.194506206849256,140.500531647877,11.6114836743785,0.11732385262653,0.226266186126436,0.13116535865017,0.209020898351291,0.140256377143614,0.2014585365052,0.142578367953863,0.261698846288489,0.153103653079556,0.236047758182208,0.159502074962177,0.224462899384691,0.19,868.176017747921,100,"state_dependent",0.33462435179651
"249",249,0.0735457723595701,0.0634969121984686,3.08970575191286,2.15666886048882,0.246444861126061,0.230475216988427,5.98675449432326,4.46759615389819,-0.0694349226166517,0.245171912537197,-0.0437485390939809,0.181199283159903,-0.0319661604284216,0.146502695592159,0.0867407180936995,0.438690377108805,0.108464995216424,0.358967924152671,0.123934435154391,0.322503710673466,0.19,415.575220449779,20,"state_dependent",0.33462435179651
"250",250,0.108474381986617,0.100745430768877,3.81928286215025,2.86358071795805,0.289128515320017,0.268678167570262,5.68521518804369,5.22893764422061,-0.0225526451675887,0.255136040725359,0.0035375670919244,0.205759119772145,0.014280778128593,0.174749787875648,0.104544094923921,0.513609430731324,0.12542528430722,0.415904160561208,0.143419045969895,0.371726029387058,0.19,263.121463409203,30,"state_dependent",0.33462435179651
"251",251,0.114105906821564,0.108984148524597,5.20449937718768,3.20470502015384,0.296457971843735,0.27907097347113,7.12126194697998,6.08069990286324,-0.00076734497896748,0.242315158870981,0.0228752477899315,0.198867624441126,0.0308974980646456,0.171635055298192,0.130074304363293,0.502208528960705,0.146849038101685,0.41331754615212,0.161295473252169,0.369872863771686,0.19,166.25981132282,40,"state_dependent",0.33462435179651
"252",252,0.141956423276529,0.138264835199272,6.29436560982374,4.07236530114542,0.279934326891287,0.263511439734126,9.15565928717235,6.02896594595155,0.00944242864156156,0.284523866157027,0.0359195905994917,0.231875811503844,0.0568272225371537,0.211604139514846,0.132722118332905,0.466829838286534,0.152909616638055,0.386190440407964,0.165798207678954,0.347920187154876,0.19,441.147116741164,50,"state_dependent",0.33462435179651
"253",253,0.162780587897028,0.161927384335616,10.0532118627424,8.05711128847869,0.229520920708573,0.214455368438434,19.0977322193145,9.49388233711377,0.0761836249907544,0.248689478435705,0.103636465895342,0.21963613067779,0.117371438054773,0.207139830545395,0.13255601154309,0.367985579621781,0.144753357962071,0.294551203063744,0.155926627065081,0.267618120344081,0.19,142.646548000525,60,"state_dependent",0.33462435179651
"254",254,0.17938080508924,0.176719265555068,5.55162132274237,5.2295360522031,0.302130147402356,0.288518570332649,7.73523711482683,6.75483983612673,0.0485654022005119,0.312314275577334,0.086232800860531,0.274471405382529,0.102741634314015,0.250720396519362,0.148456482422157,0.48804202854078,0.17381566653174,0.411981896721292,0.184250083007451,0.37197669453487,0.19,280.690300815902,70,"state_dependent",0.33462435179651
"255",255,0.222930528090632,0.220163018310834,3.94935862967446,7.08637283913811,0.324207888526078,0.318028641264052,12.4482532345905,8.69799087443257,0.104928284335469,0.351055049504805,0.13521107164855,0.313226176188899,0.148671782307275,0.290183336341145,0.181777388387861,0.481661834789462,0.199611804322259,0.422146814003902,0.217443319059025,0.395376696175973,0.19,207.280648258722,80,"state_dependent",0.33462435179651
"256",256,0.174342353146377,0.174264646170189,84.1167364865891,5.33815583719055,0.3109455240037,0.298359195970442,12.3611961287517,8.0503685053085,0.0492155619934545,0.303004418814069,0.084921067822087,0.259923785934125,0.107664676488456,0.241274974781957,0.148015124502004,0.514450156755448,0.158761796017516,0.43588376403057,0.163036108072,0.389390426025367,0.19,70.7366206036987,90,"state_dependent",0.33462435179651
"257",257,0.100049211469753,0.0974982649488572,7.43523225184148,2.60396118240932,0.206455637007742,0.191229143938627,7.20562306230093,3.76447887074669,-0.0782796649972679,0.28461636400869,-0.0358056791964656,0.218650398639242,-0.00806894466526581,0.191986669044362,0.0460788343746154,0.419205221468738,0.0713416806576913,0.328329659281034,0.0845183165554415,0.28519094118936,0.2,1347.3972242845,10,"state_dependent",0.307814600520166
"258",258,0.23021591291731,0.228378882690784,-0.0607449097512153,12.7834090209084,0.259152805311741,0.253494381997379,20.832734607653,11.6639310155047,0.161170349738386,0.297892546952223,0.18126016140502,0.278671830766075,0.190197128122209,0.266898161513759,0.191938685255974,0.338755656044132,0.204453836243755,0.305335913199922,0.210865016853263,0.289595406812026,0.2,295.52625609468,100,"state_dependent",0.307814600520166
"259",259,0.104113684053059,0.0964818305669994,-31.1018414053734,2.90399661649712,0.284180821589613,0.262818548526403,10.3693061084242,5.61976918289898,-0.0595485904781063,0.279982847257635,-0.0319007111555804,0.214210874191834,-0.0157772491372938,0.183064264649595,0.0944030433300623,0.52217228996478,0.115911760628226,0.425627758788318,0.132863270946171,0.376509223758057,0.2,945.672077201747,11,"state_dependent",0.307814600520166
"260",260,0.0914582147366012,0.0856853857251883,2.63761029497794,2.19117161899154,0.201904230846605,0.187059838193406,7.27249493966243,3.46769096822855,-0.0879097754949802,0.300409372995936,-0.0462117233547785,0.222895937853882,-0.0314576772930674,0.18370648301924,0.0430448407399663,0.410500963832351,0.0665159580551513,0.320305344372532,0.0823641116329637,0.278494775462366,0.2,2130.64228351711,12,"state_dependent",0.307814600520166
"261",261,0.0866725004003953,0.0819283263909562,-0.216192040942527,2.0701364250674,0.220583934802766,0.206465754383949,5.9943480619475,3.49231766906831,-0.103252483679196,0.287664214070815,-0.0516223615369605,0.226070312411804,-0.0302588090315396,0.190226036804568,0.0478862786451192,0.430029763738011,0.0777380552421379,0.345772612367972,0.0939668018107839,0.304807530388722,0.2,2179.91400196999,13,"state_dependent",0.307814600520166
"262",262,0.10224865468711,0.0955523822470838,3.93317824611495,2.32522360368721,0.262096950692643,0.240941846653302,7.50394678714158,4.05118755829484,-0.0591615421066105,0.29218102496099,-0.036674054095527,0.219882788923698,-0.0209388840370978,0.187174981846463,0.0848029981152822,0.484716805264938,0.111823315328435,0.391294468182385,0.125274975335608,0.342914241864271,0.2,1395.11707360975,14,"state_dependent",0.307814600520166
"263",263,0.122500499852833,0.116918263616239,-11.107224868438,3.16609015040912,0.25576108531585,0.237875466937751,8.79010598782582,4.98933019169207,-0.0435714494662942,0.308350211290418,-0.0122879847492712,0.246491027067626,0.00621228091131872,0.214314606907785,0.0762087333146293,0.467163835508173,0.10633148248165,0.3789923603084,0.122542299549693,0.336193870500188,0.2,714.296164876816,15,"state_dependent",0.307814600520166
"264",264,0.131548229798853,0.127802348062589,5.48522806693903,3.56426285858833,0.312072199655765,0.2902898895472,23.7840385066063,6.35613624720746,-0.0544881385350756,0.321941910523166,-0.0214044561291228,0.251913388800319,0.00388393109108789,0.223559123298763,0.118983165638884,0.560948112416688,0.143207036695709,0.450192933069298,0.159362347317013,0.398738402048384,0.2,525.406588095522,16,"state_dependent",0.307814600520166
"265",265,0.140761246010937,0.139495121129339,2.20298459560456,3.66656213079161,0.279430625527549,0.260869867068212,21.8429378595205,5.55600092996612,-0.0372474891408852,0.332672160118458,-0.00100378257666832,0.265376596565367,0.0311395704683119,0.246231684476704,0.0977752673609134,0.49959960147482,0.122938720727684,0.402181991831242,0.142475912407156,0.359495440843299,0.2,258.01804984883,17,"state_dependent",0.307814600520166
"266",266,0.138616691471981,0.132838340653641,5.8220724088076,4.08201357922803,0.237368637209753,0.221938627941717,13.4592610700803,5.20798632945111,-0.00198129633874526,0.283494630121919,0.0291480394933387,0.231860718376385,0.0454217668622664,0.20599462025683,0.0873024457055227,0.416210963794991,0.106517469952797,0.335934148413448,0.12041547808625,0.301054988818019,0.2,203.042860947477,18,"state_dependent",0.307814600520166
"267",267,0.10718769664872,0.107009218061926,4.20249313481267,3.00378140080117,0.209151131005262,0.195856210187453,9.07055415364097,4.20262090581511,-0.0347399963005637,0.250108732270025,-0.00590933973294097,0.205694269498968,0.0136837251374638,0.184803949198192,0.0791958220347942,0.368229907310647,0.100671728916335,0.301968759304638,0.114219968448538,0.2709324251648,0.2,652.220793448854,19,"state_dependent",0.307814600520166
"268",268,0.130610404999209,0.125268098855324,3.00811261857129,3.20675356085166,0.277616260163961,0.263460182769259,18.9445310854021,5.1397733640772,-0.0323650415808981,0.297213791373799,-0.00179499864470484,0.243763718564736,0.0168900273198479,0.216681776206992,0.115650652416896,0.474678295444654,0.135217554572415,0.394239833324142,0.150049612504027,0.354529802542798,0.2,622.292917416069,20,"state_dependent",0.307814600520166
"269",269,0.175101187702226,0.174321193791425,93.8144899235126,5.93349928537833,0.274229794293332,0.260874913841265,16.5780088547893,7.20662069757968,0.0442980523401706,0.30304523557651,0.0788742933388369,0.264165343032694,0.0996841688818206,0.245125448310313,0.145241313546997,0.436339391647688,0.163387099036818,0.364669592100799,0.177945563392467,0.336849239586286,0.2,297.228549100382,30,"state_dependent",0.307814600520166
"270",270,0.159665459841879,0.160654593140646,32.4750395582555,4.80634804214573,0.253551027599581,0.24164624023015,24.2115589312565,6.15920204512072,0.0364761556973623,0.278264691628744,0.0739339607083921,0.247264954172452,0.0922798622356657,0.228415672577855,0.136281897790575,0.395268316747106,0.153005452520245,0.336307473555287,0.163403532523747,0.30679841302678,0.2,323.140633823279,40,"state_dependent",0.307814600520166
"271",271,0.0375370018545839,0.0435307744084907,5.40641562383244,1.13963772723106,0.111362494673895,0.109923178830891,5.23742284543565,2.20572708174091,-0.231303095293055,0.302662945750318,-0.13907823901501,0.218865885211676,-0.0966801036515426,0.17852615904571,-0.174769004650951,0.374723123078709,-0.0851981768999646,0.29361255212811,-0.0299949790272127,0.256594515290481,0.2,3672.17560742342,5,"state_dependent",0.307814600520166
"272",272,0.226609984230347,0.221067328239417,55.461770066612,9.37995019590615,0.303465288323845,0.286068318969916,32.9098521097839,11.5034456780573,0.107153105615173,0.352505180072942,0.140159859990413,0.308502874739531,0.154417038465078,0.28218003202714,0.17877113412452,0.469760886684946,0.192843831982239,0.397441214246594,0.202774933613295,0.360482195304328,0.2,217.406532067472,50,"state_dependent",0.307814600520166
"273",273,0.0471430219178467,0.04809591719894,4.81479595323316,1.45307249048706,0.152725138174603,0.141908874899507,14.5639379417356,2.84204688006012,-0.201168762677468,0.317859897996544,-0.116368923850359,0.220439727318167,-0.0756921451274536,0.17879158398508,-0.139676980613779,0.442914313394153,-0.0515466706048716,0.350008639485421,-0.00487324916750417,0.297966144195483,0.2,2426.20128145806,6,"state_dependent",0.307814600520166
"274",274,0.191728081142509,0.190105271412456,9.0982238656772,6.62803637498719,0.246633847108576,0.236250073454245,10.351494606433,6.84716725329326,0.0995706957278998,0.285510115060605,0.12548425742069,0.254045216418361,0.138223413489974,0.238004073880812,0.148222488692396,0.361553213170333,0.165260098240159,0.313010216298826,0.173442762728187,0.288027725101113,0.2,206.314662250784,60,"state_dependent",0.307814600520166
"275",275,0.0532292434382025,0.0486109917721954,1.53793616797111,1.62488956716323,0.192474396539374,0.176169049873518,4.85944779787939,3.34766319887778,-0.16559651810672,0.282619237751891,-0.0815464186655909,0.206100530177476,-0.0561092092845808,0.161591591389178,-0.0946016429953837,0.492095217969111,0.00682472792121654,0.393791960804643,0.036202223754212,0.32433694465288,0.2,2263.83380823079,7,"state_dependent",0.307814600520166
"276",276,0.231629343156357,0.226239166589577,14.0717270607003,7.0963989143976,0.32283981586759,0.309890603078586,18.42819480313,8.8049456499115,0.108771131272189,0.365475092718338,0.140080386258057,0.323205294261703,0.156421343112464,0.299714161105198,0.185375875936201,0.484576799827517,0.20682390348581,0.42529989522077,0.216789915495047,0.390377387264934,0.2,208.217460624714,70,"state_dependent",0.307814600520166
"277",277,0.0395354086991638,0.0441354953602031,3.56354147478306,1.41424560698222,0.118900560756374,0.115958023858217,12.4802756436915,2.30825496467497,-0.219139296664065,0.281818981299321,-0.124552138846754,0.212346009139596,-0.0799514424526264,0.179777172691554,-0.152623143550211,0.364172603360339,-0.0665800666585825,0.290337708092623,-0.0107118709445098,0.25692688069595,0.2,2633.84201605267,8,"state_dependent",0.307814600520166
"278",278,0.233980688891372,0.231390949911823,-23.2353166959113,9.9742346512703,0.28898248213632,0.281925239484456,15.5443842101839,9.6115126082926,0.144803650694335,0.330254880292967,0.165387601873546,0.298752323923404,0.179684247482189,0.284981931080809,0.190138522525311,0.402435661575951,0.205867372241115,0.356849178473816,0.218085722636157,0.338490982502419,0.2,439.423282678557,80,"state_dependent",0.307814600520166
"279",279,0.100442622308237,0.0964372250287699,6.07843330317798,2.93281292320377,0.232943962576464,0.215940530199379,10.1709796651855,4.83918148473064,-0.0978223027229573,0.308763771710105,-0.0389239194658311,0.237056674970966,-0.0129004759402934,0.198353764265522,0.0388532769554481,0.483566085160554,0.0678041596798212,0.377406090420774,0.0923489593222265,0.335211399075322,0.2,947.473960337425,9,"state_dependent",0.307814600520166
"280",280,0.231857960177066,0.229180612904339,10.0361257660934,8.42350981728948,0.284992515621222,0.272060353602322,11.8381421915026,8.27849315336421,0.142601170719965,0.325983316932581,0.163012958989687,0.295117112319283,0.176360079241297,0.280884808241091,0.18327665313915,0.410860233067161,0.199644497545077,0.358322716904442,0.209017692460413,0.332984012835806,0.2,167.338009311798,90,"state_dependent",0.307814600520166
"281",281,0.0747801146289041,0.0614935951479908,5.49579847266768,1.95476483251095,0.263816217840942,0.246535548864658,14.7237382740642,5.07517880439232,-0.0693186274883671,0.25565750230887,-0.0514535548278363,0.184846447852584,-0.0410054245523809,0.148157164082301,0.0806801359823783,0.486025381914824,0.102816198175009,0.397044494448529,0.124034779122291,0.354725760390456,0.21,413.781874344505,10,"state_dependent",0.298180722909901
"282",282,0.157414895641319,0.150953429593308,-0.0285095826972656,5.91311576480313,0.226721815585719,0.204937437657855,7.3036424820744,6.72673383922926,0.0811039149878923,0.251916328184558,0.0934889636904814,0.213389239004074,0.103686230495754,0.196565482194513,0.114262212862123,0.387732692021655,0.122497664223724,0.320914725417678,0.126078804371666,0.283451227479025,0.21,81.4114383465765,100,"state_dependent",0.298180722909901
"283",283,0.0816852296324931,0.0783454813034567,4.13317263102059,2.84086943847786,0.239282322255263,0.221006162365227,7.56303242838363,5.59220521597838,-0.0497213915644986,0.218780485989156,-0.0288611555395491,0.171947350522817,-0.0158128323875534,0.148114854600947,0.0871873234428927,0.437048613182865,0.104762843007399,0.349157769148817,0.118032838454152,0.3071361705687,0.21,454.213671424898,20,"state_dependent",0.298180722909901
"284",284,0.056080836385164,0.0480808184308523,5.26351152391013,1.89574686718291,0.278389833852582,0.251686793907303,6.45909504826817,5.22574010450471,-0.0773115324773085,0.208034775843497,-0.0459557089993226,0.157656726248265,-0.0306740024068757,0.130007517055837,0.0955828235087434,0.525236172662363,0.11722672324086,0.399592512748983,0.133130040673605,0.352444547274032,0.21,200.436176052444,30,"state_dependent",0.298180722909901
"285",285,0.102060709780857,0.101230506031545,-1.48568833137229,5.50168878800713,0.145508413661181,0.137761409644687,20.373847458989,5.90746166940759,0.0333640596757924,0.17080407774391,0.0537023693506352,0.148736413426407,0.062953713573655,0.137803799624657,0.0782254473976664,0.228371350887024,0.0898398398029528,0.192625679574065,0.0963018111770203,0.174638066005151,0.21,494.83065867002,40,"state_dependent",0.298180722909901
"286",286,0.160946017172686,0.158959718904217,-1.15972383247867,8.84731657144576,0.239230431500802,0.225070791719967,87.0297973279593,12.5046934514759,0.069245509678904,0.250495790521908,0.09741112138818,0.224006143221165,0.107673104021104,0.206673979436906,0.133823829075381,0.382930869231332,0.146901114679603,0.315528458687473,0.154580472623373,0.282904823574506,0.21,204.401567795123,50,"state_dependent",0.298180722909901
"287",287,0.145828274547542,0.144071466458465,-19.6058235712527,6.65214136826731,0.233628703003323,0.209634791105464,33.0281908047037,9.8774033771463,0.057325507751582,0.235681498036591,0.0793202235783576,0.19895405454719,0.0949507272504755,0.187056295063671,0.122445593144545,0.411820706336705,0.133861101839493,0.325536447978653,0.135824108295564,0.279764507090808,0.21,93.0370130409042,60,"state_dependent",0.298180722909901
"288",288,0.138863842774603,0.13738678251907,9.52764324300962,8.43193312771058,0.179190097694092,0.171790752081314,10.8340157336255,7.97624345346026,0.0818111692686239,0.198810277555547,0.0947923452914682,0.177994166611809,0.104105749534367,0.169910116358885,0.115006527194516,0.261299949157557,0.125063339026947,0.222046513219707,0.130369888190875,0.205415060662352,0.21,261.043807568489,70,"state_dependent",0.298180722909901
"289",289,0.179025479313943,0.175033706057001,2.5698215782356,7.1756796489306,0.237884102685255,0.229507323327774,11.2751228407508,7.66049583897348,0.0917386916845792,0.276488500872869,0.10809936659008,0.241829550469428,0.121074211100156,0.227214901134524,0.138357778173243,0.357974795494501,0.151257169242203,0.311063295004641,0.161820024663701,0.289133167020654,0.21,228.584176649056,80,"state_dependent",0.298180722909901
"290",290,0.136296924067199,0.133359795179861,4.33973865665528,5.83824852887099,0.193098135458024,0.183740616519227,7.70356050897484,6.73415507308352,0.0713844545525974,0.206363782910416,0.0845607642670294,0.181449947679553,0.0947408256172396,0.170611394433642,0.111892074159996,0.294201970892214,0.119944724403373,0.254499960418253,0.126672841510287,0.234343654363741,0.21,99.104297473426,90,"state_dependent",0.298180722909901
