mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	dr	i	id	m	true_birth_rate_difference	minBirthRateESS
0.0025513815553458016	0.002532385635733012	0.002072765107098957	0.0030853620059857426	0.1	5	94765	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i5_s94765_diversified_m1_n100.log	0.003426791600416132	878.6106583158079
0.004909976701507465	0.004868900730431801	0.0039224481445799065	0.005967259212365555	0.1	6	4066	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i6_s4066_diversified_m1_n100.log	0.0032249502489043852	200.3196409187872
0.0035577807551353184	0.00354595360235494	0.002944272622091023	0.004169266262939329	0.1	6	51663	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i6_s51663_diversified_m1_n100.log	0.0032889945318249235	259.98254119926025
0.0035583618421667876	0.003528961045692517	0.002716537519135887	0.004418597138973566	0.1	6	63989	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i6_s63989_diversified_m1_n100.log	0.0033593524978743844	205.2466151139873
0.0028741017523776276	0.0028135379040671654	0.002184490967476408	0.003613059912048675	0.1	7	27834	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s27834_diversified_m1_n100.log	0.0034324950259396877	214.12527232500793
0.0043696840870929	0.004366917252332775	0.003462208510276208	0.005289914652018259	0.1	7	49803	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s49803_diversified_m1_n100.log	0.0032277869829954106	298.2621794655802
0.003923367212385067	0.0038742355137870044	0.0030598991903086764	0.0049116903144121255	0.1	7	97444	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i7_s97444_diversified_m1_n100.log	0.0032379558992869893	206.1561623012607
0.004451146059188664	0.004435772606872645	0.0035597162118793	0.005307614925772694	0.1	8	50357	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s50357_diversified_m1_n100.log	0.003276847921152451	319.6762063558531
0.0035990806307645883	0.003585579802602185	0.0029131464978832	0.004323590001131531	0.1	8	5136	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s5136_diversified_m1_n100.log	0.0032012049695439877	202.31193847408605
0.002356902607212176	0.002325490948989841	0.0017769929801502893	0.003008450258393661	0.1	8	97191	sampconfig_m0_w1.1_d0.1_t1_mg0.99_mm1_l2e+08_i8_s97191_diversified_m1_n100.log	0.0032336238586012284	213.14497348860866
0.002478258471078377	0.0024635431798119807	0.001936620273998597	0.0030727912041520282	0.2	1	20264	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s20264_diversified_m1_n100.log	0.0030170090196359666	266.3207019475676
0.002775818322869075	0.0027495121892718937	0.0020896304221442712	0.003518132323339147	0.2	1	21491	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s21491_diversified_m1_n100.log	0.003004515066301955	241.10091997543836
0.0024754998482750335	0.002407453379872675	0.0017896849131193871	0.0032927626203647373	0.2	1	59583	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s59583_diversified_m1_n100.log	0.0028992930016052366	246.74332031039236
0.003791042076048371	0.003764139396064968	0.0028846126925231863	0.0046944225920673	0.2	1	81847	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i1_s81847_diversified_m1_n100.log	0.0031953634238508495	267.01543147354937
0.003224821154917704	0.003196082680798835	0.0023097617305145733	0.004173741050769172	0.2	2	56472	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s56472_diversified_m1_n100.log	0.003015243450398826	245.1034515548359
0.001966937995402412	0.0019345053446397785	0.0014354511773555418	0.002498009314837061	0.2	2	85456	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i2_s85456_diversified_m1_n100.log	0.002868777565951827	309.98722297382596
0.002488713522944013	0.0024631318558873613	0.0019268376974663703	0.003084298259507822	0.2	3	66240	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s66240_diversified_m1_n100.log	0.0028415379184053248	263.83687537273255
0.002574190183098034	0.002523422485837458	0.0019144551015080429	0.003349018484047502	0.2	3	85208	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s85208_diversified_m1_n100.log	0.002879091817235101	269.55011753339113
0.0030988495193377736	0.0030217379571950962	0.0023598787877980106	0.004081888849553322	0.2	3	98842	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i3_s98842_diversified_m1_n100.log	0.0028685835136653187	292.5173855041444
0.003189413529860383	0.0031517942039830608	0.0024113497541948534	0.004054463411263001	0.2	4	16817	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s16817_diversified_m1_n100.log	0.002810950148726328	241.2704590674695
0.0016809015438808892	0.0016675701372245982	0.0013018587873514999	0.0020833456981898244	0.2	4	20946	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s20946_diversified_m1_n100.log	0.0028493597477352623	220.4968940527724
0.002885884300533084	0.002856821070785955	0.002212201997538651	0.003604357660811573	0.2	4	60223	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i4_s60223_diversified_m1_n100.log	0.002888316844849765	210.7484422929724
0.0015488576130567476	0.0015347503603481017	0.0011960727578565872	0.0019086359102366596	0.2	5	2734	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s2734_diversified_m1_n100.log	0.002842809510683384	252.68380414402804
0.0034184986447523802	0.0034097151092568347	0.0027164911909063586	0.004117834950655382	0.2	5	58705	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s58705_diversified_m1_n100.log	0.002904479718763306	235.53671980724866
0.001965659062557137	0.001855907291194066	0.001355138975608714	0.0029054794369098203	0.2	5	78486	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i5_s78486_diversified_m1_n100.log	0.0029056852029870593	216.87034994203657
0.0024608829780186645	0.0024426164868107995	0.0019042811495528535	0.003028084458799833	0.2	6	57578	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s57578_diversified_m1_n100.log	0.0028323641379786805	282.83578169204117
0.0019811091596557023	0.00196391686784277	0.001637473224931086	0.0023654004367678087	0.2	6	71283	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s71283_diversified_m1_n100.log	0.002920706332032742	256.1885731213566
0.0029823238281778586	0.0029480199460019826	0.0023870533702229687	0.003686152486603276	0.2	6	95418	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i6_s95418_diversified_m1_n100.log	0.0029627998739762042	254.9423376556316
0.0026552609518913344	0.0026116373728303274	0.001984450233960837	0.003399247578665663	0.2	7	38125	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s38125_diversified_m1_n100.log	0.0028902491440434075	266.71002944485366
0.0033298966787753312	0.0033165715235578563	0.0024374816489786907	0.004225236785727868	0.2	7	66017	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s66017_diversified_m1_n100.log	0.0027728792704818316	229.35464027438184
0.002367430138013691	0.0023462823370870804	0.0018534761404788852	0.002924415653450192	0.2	7	87032	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i7_s87032_diversified_m1_n100.log	0.0029846544607346134	239.8781323165283
0.0029895514174978328	0.002973680073266289	0.002422250212258544	0.003545653819258479	0.2	8	42970	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s42970_diversified_m1_n100.log	0.0029559356901320034	342.310641050641
0.002059543975330665	0.0020650064169820265	0.00152690508677171	0.002635533161210665	0.2	8	92702	sampconfig_m0_w1.1_d0.2_t1_mg0.99_mm1_l2e+08_i8_s92702_diversified_m1_n100.log	0.0030194983948306545	401.35459718177674
0.002140047801351955	0.0021235976020232655	0.0015611216204099183	0.0027748405209822163	0.3	1	7406	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s7406_diversified_m1_n100.log	0.002517691080664499	247.6167040659556
0.0026243003808131293	0.0026001329131910937	0.001937902386297965	0.0033655953745263243	0.3	1	78236	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s78236_diversified_m1_n100.log	0.0025317452850530968	266.5040665454348
0.0019143516634554391	0.0018725302036484274	0.001407420229465097	0.002505670734861978	0.3	1	78568	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s78568_diversified_m1_n100.log	0.0024572288712986935	274.70477926329255
0.0016232916414054843	0.0016172089132186966	0.0012798094148051763	0.0019791098312411815	0.3	1	8659	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i1_s8659_diversified_m1_n100.log	0.002399240064868785	401.7751090433987
0.0022855669742446482	0.00224892602683801	0.0016689595161420816	0.0029677211403764023	0.3	2	23234	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s23234_diversified_m1_n100.log	0.0023718548252581236	327.42775393833887
0.0016317135849425188	0.0015962017636212507	0.001034050589023148	0.002273273702514101	0.3	2	98708	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s98708_diversified_m1_n100.log	0.0024393525619775596	266.82688607064364
0.0020398427606143194	0.002024913966251816	0.0014636571423747903	0.002619906795605636	0.3	2	99146	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i2_s99146_diversified_m1_n100.log	0.002705811011319391	236.05633272066729
0.0021331345298198144	0.0021092876087144613	0.0016279445850932656	0.002669187434551963	0.3	3	42354	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s42354_diversified_m1_n100.log	0.0025276740878868945	363.409603903347
0.0020092879495030224	0.001998831249527467	0.001528119080545845	0.0025054319865756725	0.3	3	83672	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s83672_diversified_m1_n100.log	0.002539627353755833	293.38023499798976
0.0017398102952093887	0.0016833925317432854	0.0011567948903193986	0.0024206998641503295	0.3	3	93952	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i3_s93952_diversified_m1_n100.log	0.0024406204625117556	292.10741889650757
0.0019982442228217863	0.001978184637002162	0.0014585330657031369	0.002597517160869799	0.3	4	11916	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s11916_diversified_m1_n100.log	0.002601208970116887	456.5072683747829
0.002270768681538901	0.002250972966467555	0.001726928198619896	0.00285718173372697	0.3	4	59275	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s59275_diversified_m1_n100.log	0.0025303794564402963	339.37370120101554
0.0021335179642094455	0.0020820114664698046	0.0014379238981188155	0.0029198766814124066	0.3	4	95592	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i4_s95592_diversified_m1_n100.log	0.0024318493358956353	200.14357636977766
0.001933186052393042	0.0018879690991494128	0.0013942977533210298	0.002596084459984359	0.3	5	10605	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s10605_diversified_m1_n100.log	0.002707266312840834	212.1362414438186
0.0016683479520304282	0.0016292274128692833	0.0012127975722467054	0.0021713720090229195	0.3	5	63993	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s63993_diversified_m1_n100.log	0.0024420136331498848	271.77238079039273
0.0020852005250101375	0.0020686769469323643	0.0015758400864896703	0.002613734179326055	0.3	5	82243	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i5_s82243_diversified_m1_n100.log	0.002599493090504914	475.0940932382097
0.0018277590209469564	0.001782475986699706	0.001312507252511226	0.0024427755707443627	0.3	6	4275	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i6_s4275_diversified_m1_n100.log	0.0025029675865153016	269.4500177403355
0.0027822497800565863	0.0027746357004474797	0.0021064641817271023	0.0034904101822400098	0.3	6	49874	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i6_s49874_diversified_m1_n100.log	0.0025027250215713705	321.3976354792419
0.002364615174975713	0.0023376434525061284	0.0017846236700928358	0.003002313267745279	0.3	6	69290	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i6_s69290_diversified_m1_n100.log	0.0025232376130431204	361.69369015171895
0.002174790658847237	0.0021628678020075695	0.001709096560897246	0.002668694404522541	0.3	7	38188	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i7_s38188_diversified_m1_n100.log	0.0024909108326448357	338.0159903957513
0.0023163935752366334	0.002276797100551063	0.0017612992060817418	0.0029734829222794537	0.3	7	41492	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i7_s41492_diversified_m1_n100.log	0.002551305053254061	228.3534468601742
0.0014280525289677953	0.0014090582915489622	0.001028818602160751	0.0018638718981255097	0.3	7	62095	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i7_s62095_diversified_m1_n100.log	0.0025512028828114435	445.3670954273809
0.0023588125834912103	0.0022783668678324383	0.0015959312035752678	0.003330996074969404	0.3	8	88223	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i8_s88223_diversified_m1_n100.log	0.002561861033484409	234.21286574589087
0.0016877789778624382	0.0016119471141131225	0.0011440596776140424	0.002482422953718967	0.3	8	92638	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i8_s92638_diversified_m1_n100.log	0.0024975615696390787	232.20886145583464
0.0017870467369199223	0.001772221488192559	0.0013134022246410674	0.002277299682251167	0.3	8	96638	sampconfig_m0_w1.1_d0.3_t1_mg0.99_mm1_l2e+08_i8_s96638_diversified_m1_n100.log	0.0025039446384747983	461.47651314428504
0.0010272528059221727	0.0010119010430932704	7.040702073459061e-4	0.0013618672510626031	0.4	1	2768	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s2768_diversified_m1_n100.log	0.002150321661651575	220.61432094534848
0.0012451092712315564	0.0012287202000887724	8.84220794354256e-4	0.0016266267769973932	0.4	1	34006	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s34006_diversified_m1_n100.log	0.002131758733551117	425.24525759006383
0.0012249969466606285	0.0011951555739324513	8.257483628708804e-4	0.0016657585133185667	0.4	1	52146	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s52146_diversified_m1_n100.log	0.002040778165230979	214.61395015070454
0.0015130887008429623	0.0015011438726641468	0.0010897463458136654	0.0019482810961056988	0.4	1	65883	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s65883_diversified_m1_n100.log	0.0021141044690239502	273.90112576270525
0.0016860771732109293	0.0016657727437616445	0.0012065699930741357	0.002202704029289591	0.4	2	10365	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s10365_diversified_m1_n100.log	0.0022085995650037897	262.70395814734707
0.0018487883721606366	0.0018343296884063384	0.0013298147818308651	0.0023734488297557227	0.4	2	27416	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s27416_diversified_m1_n100.log	0.0022149999203414992	281.57232470585745
0.002112583085483739	0.00207930266684547	0.0015149072424471902	0.0027501775658768718	0.4	2	60063	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s60063_diversified_m1_n100.log	0.0023282354582468113	341.7358506438034
0.0012629213594060518	0.0012453762606149583	9.146864997985524e-4	0.0016269669906490345	0.4	3	47654	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s47654_diversified_m1_n100.log	0.0021914428634078635	238.83827171632265
0.002114017015298506	0.002091869128164929	0.0015222797151728177	0.0027635077120087316	0.4	3	58770	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s58770_diversified_m1_n100.log	0.002116872226598547	225.14703300823163
0.0012493733789749207	0.0012311044036955865	8.697120288766591e-4	0.001644973885706831	0.4	3	90499	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s90499_diversified_m1_n100.log	0.002103933483603039	286.1483596040205
0.0012263663417282425	0.0012211111610895414	8.074832056359785e-4	0.0017898874921316427	0.4	4	30668	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s30668_diversified_m1_n100.log	0.002091759521205659	295.0853021581382
0.0011951601943867537	0.0011745355700971158	8.276309625881151e-4	0.0016011968277349175	0.4	4	59663	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s59663_diversified_m1_n100.log	0.002176892311913102	283.1668759644743
0.00151472631406748	0.0014483533665009458	9.663172184638654e-4	0.0022330388088237225	0.4	4	73875	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s73875_diversified_m1_n100.log	0.0021779536135518277	215.18903616254363
0.0010247603383961193	0.0010116113794948985	7.226654714481085e-4	0.0013547029395462012	0.4	5	24021	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s24021_diversified_m1_n100.log	0.0021762270835641528	333.4705326856085
0.0012371188290645461	0.0011929671258289732	7.512488456623832e-4	0.0018205881978735437	0.4	5	54095	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s54095_diversified_m1_n100.log	0.0022226298129151456	303.13714620588314
0.001034545844476748	0.0010266786104904905	7.384106358802321e-4	0.0013340816305870379	0.4	5	79637	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s79637_diversified_m1_n100.log	0.002046604634969647	251.59772173165192
0.0015129613584202947	0.0014815514765693168	0.0010634230882729757	0.002030918191361644	0.4	6	14492	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s14492_diversified_m1_n100.log	0.002317730643672136	248.7997146838344
0.0016791889827050875	0.0016652799279419975	0.0012251374846151259	0.0021554872738225976	0.4	6	1694	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s1694_diversified_m1_n100.log	0.0022404834513005912	240.36671534840613
0.0013797913037820425	0.0013526341917957057	9.479514074669951e-4	0.001847990354831056	0.4	6	75112	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s75112_diversified_m1_n100.log	0.002092626270185832	302.97430548897904
0.0014763030774079503	0.0014670747714164078	0.0010860988910984027	0.0019055623823974167	0.4	7	50029	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s50029_diversified_m1_n100.log	0.0023182277480837494	435.4061816545979
0.0010435593568493492	0.0010305773543377184	7.694875233712828e-4	0.0013640358877641096	0.4	7	93367	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s93367_diversified_m1_n100.log	0.0021782053976498574	253.33912804478655
0.0015628845187952987	0.0015482405527275428	0.0011499408685747801	0.001992880382286303	0.4	7	99378	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s99378_diversified_m1_n100.log	0.0022707500551209054	561.9247675991406
0.001064100149045886	0.001058453741452065	7.48069594720264e-4	0.0013910614779361645	0.4	8	62187	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s62187_diversified_m1_n100.log	0.00210494908441295	250.08687752799605
0.0010628605792036606	0.0010541809590603292	7.927783666987781e-4	0.0013534792051615218	0.4	8	79139	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s79139_diversified_m1_n100.log	0.002112576118661645	315.6339432975273
0.0014256156668851032	0.0013579887184117512	9.162970441323245e-4	0.00212260100296311	0.4	8	94449	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s94449_diversified_m1_n100.log	0.0020814043946784967	358.228021695767
0.0010455741752396564	0.0010372856881961736	7.296161193669009e-4	0.001370940468889367	0.5	1	25635	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s25635_diversified_m1_n100.log	0.0017909659695111097	280.19503215239445
0.0010206003263121507	0.0010102433318231658	7.144862842775785e-4	0.0013440343263428222	0.5	1	5083	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s5083_diversified_m1_n100.log	0.0019050856025389596	259.68353816195327
0.001241722701870111	0.0012261737188191317	9.125184379927242e-4	0.001595877995760585	0.5	1	57268	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s57268_diversified_m1_n100.log	0.0018376334888226481	209.9380460727163
0.0013199102869741934	0.0013020753922180677	9.236430130692305e-4	0.0017457146674238137	0.5	1	85129	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s85129_diversified_m1_n100.log	0.0017125362713473354	220.92963447225722
0.0010371642545132854	0.0010246680878037125	7.073596443031035e-4	0.0013875488155501402	0.5	2	38076	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s38076_diversified_m1_n100.log	0.0018207181075081355	315.8214419366223
0.0013310751799165824	0.0013108081151561343	8.288678259065905e-4	0.0019217070353964806	0.5	2	43976	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s43976_diversified_m1_n100.log	0.002000147623348191	303.5963016379534
9.444684297293101e-4	9.214204518310134e-4	5.981770675143363e-4	0.0013303536489249646	0.5	2	49595	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s49595_diversified_m1_n100.log	0.0016779301989863372	257.0471069234203
7.61380293150248e-4	7.595252645688146e-4	5.423090658897213e-4	0.0010081117166412168	0.5	3	22213	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s22213_diversified_m1_n100.log	0.0018044191624089021	307.1072953088878
9.310362525180079e-4	9.066760543541519e-4	5.883726683647524e-4	0.0012765579861279046	0.5	3	65083	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s65083_diversified_m1_n100.log	0.001811083361473051	236.62976624232567
0.001493461016084269	0.0014831159724000343	0.0010889910186919068	0.0018885934645062117	0.5	3	84913	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s84913_diversified_m1_n100.log	0.0019136606405488863	367.5810591913794
0.0011672143108336045	0.0011661289135482373	8.454849053473567e-4	0.0015193064545455186	0.5	4	61662	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s61662_diversified_m1_n100.log	0.0017508632596503607	200.72577238342447
8.008909206118839e-4	7.975192227886103e-4	5.694139137582457e-4	0.0010623754401731932	0.5	4	67884	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s67884_diversified_m1_n100.log	0.0017113613797940753	392.97698131056376
7.040550181266755e-4	6.922701609307197e-4	4.6976520729033835e-4	9.480935631386285e-4	0.5	4	84793	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s84793_diversified_m1_n100.log	0.001713487978340946	228.77059852598
0.0011709411468655826	0.0011692752023794231	8.023865556651047e-4	0.0016247394568371515	0.5	5	41038	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i5_s41038_diversified_m1_n100.log	0.001823673579720042	348.8098489244557
