mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	run	n	simulation	minBirthRateESS
0.0018544995442979996	0.0018302928455834104	0.0013008888181930908	0.002450586665470064	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s41527_diversified_m1_n100	100	3D_sel	322.0356429878731
0.0015727929684188889	0.0015594326316189428	0.0011502116621962257	0.0020088098579888495	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s50029_diversified_m1_n100	100	2D_sel_bdg	667.1900120170224
0.0010224012158266556	0.0010121884139031108	7.371651551373573e-4	0.0013236398898097146	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s93367_diversified_m1_n100	100	2D_sel_bdg	916.3510675406051
0.0014510110446655235	0.0014242339804030376	0.0010313719659317956	0.0019222802347875888	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s99378_diversified_m1_n100	100	2D_sel_bdg	876.8915848457347
0.0010619380534976509	0.0010519863958403626	7.714486013763512e-4	0.001354439613374053	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s62187_diversified_m1_n100	100	2D_sel_bdg	754.3205511088473
0.0011458308189063967	0.0011353480332684726	8.331545524971704e-4	0.0014785284172111441	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s79139_diversified_m1_n100	100	2D_sel_bdg	957.8327733457394
0.0016504458193944368	0.0016125716543592076	0.0011074919030963292	0.002291389100954931	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s94449_diversified_m1_n100	100	2D_sel_bdg	451.1184231280013
0.0011058529846749673	0.0010670347039406151	7.18660531844693e-4	0.001602786265490087	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s25635_diversified_m1_n100	100	2D_sel_bdg	330.2189100185774
9.689940755095201e-4	9.586089752706762e-4	7.033449199497474e-4	0.0012501098683027425	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s5083_diversified_m1_n100	100	2D_sel_bdg	523.812569800031
0.0011322929573967728	0.0011213502745867133	8.043262571860293e-4	0.0014587228393962497	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s57268_diversified_m1_n100	100	2D_sel_bdg	702.6971155531767
0.001205597400319948	0.0011852268646408751	8.514397580208659e-4	0.0015969797870414718	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s85129_diversified_m1_n100	100	2D_sel_bdg	766.9252189993089
9.238109085321213e-4	9.154290949732421e-4	6.334206462984206e-4	0.0012128296031264994	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s38076_diversified_m1_n100	100	2D_sel_bdg	885.6276287171061
0.0013407354399888596	0.0013132522244634736	9.156891783381298e-4	0.0018371684417366986	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s43976_diversified_m1_n100	100	2D_sel_bdg	829.2084232545451
6.400679037897214e-4	6.310056516869434e-4	4.4599583204366804e-4	8.494606617327255e-4	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s49595_diversified_m1_n100	100	2D_sel_bdg	779.3496644332042
7.466862010948417e-4	7.378567252147347e-4	5.163021113809757e-4	9.947495543520056e-4	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s22213_diversified_m1_n100	100	2D_sel_bdg	968.2876053524193
8.538827152836386e-4	8.439213871071845e-4	6.07865577732945e-4	0.0011209988720934172	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s65083_diversified_m1_n100	100	2D_sel_bdg	642.2499016469394
0.001385867708453364	0.0013739472468960925	0.0010043502206737035	0.0017979398594263768	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s84913_diversified_m1_n100	100	2D_sel_bdg	756.8580190822754
0.00115653884398652	0.0011437153385187547	8.3002137324212e-4	0.0014918396255641057	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s61662_diversified_m1_n100	100	2D_sel_bdg	627.8504409693501
7.418972074427587e-4	7.292249095982668e-4	5.273769614669582e-4	9.82626972584317e-4	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s67884_diversified_m1_n100	100	2D_sel_bdg	650.1608938565992
7.123581929695483e-4	7.039061998987397e-4	4.892312488834125e-4	9.446241790064223e-4	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s84793_diversified_m1_n100	100	2D_sel_bdg	748.3963589281263
0.001066886157078144	0.001045265993031222	6.912506300592227e-4	0.0014777306615390898	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i5_s41038_diversified_m1_n100	100	2D_sel_bdg	526.5341855675603
9.658119918448576e-4	9.513735463421121e-4	6.779309849093484e-4	0.0012813053023747964	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i5_s5454_diversified_m1_n100	100	2D_sel_bdg	794.7866989555708
0.001259971315605541	0.0012479096877554535	8.829452797218307e-4	0.001670112455869703	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i5_s71934_diversified_m1_n100	100	2D_sel_bdg	665.6835001371749
8.323316392825408e-4	8.210871456253618e-4	5.919571442891301e-4	0.0010944634911184373	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i6_s10386_diversified_m1_n100	100	2D_sel_bdg	663.0105499349726
7.995822645560957e-4	7.90934720143967e-4	5.691067349230087e-4	0.0010474019155376185	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i6_s69903_diversified_m1_n100	100	2D_sel_bdg	1098.82085986967
0.001158708543387697	0.0011445986222636045	7.782510851987271e-4	0.001561701193629235	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i6_s75713_diversified_m1_n100	100	2D_sel_bdg	956.7614157983616
0.001203437117511879	0.0011889357888550851	8.387310237409856e-4	0.0015775511311626356	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i7_s12650_diversified_m1_n100	100	2D_sel_bdg	483.7545495068184
9.052645282090365e-4	8.914380337556797e-4	6.258492454871221e-4	0.0012074417205308646	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i7_s42078_diversified_m1_n100	100	2D_sel_bdg	480.4789709506229
0.0013021672951243598	0.0012440030769219792	8.332060123653793e-4	0.0019120021664571388	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i7_s44787_diversified_m1_n100	100	2D_sel_bdg	257.04404712628536
8.589987912831793e-4	8.48184064250243e-4	5.988218298578687e-4	0.001141766310451778	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i8_s21118_diversified_m1_n100	100	2D_sel_bdg	511.36977296851404
7.79784536667875e-4	7.671039061233264e-4	5.174538558976434e-4	0.001058888672266239	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i8_s26710_diversified_m1_n100	100	2D_sel_bdg	835.1696230327511
0.0012563657105805835	0.0012418144368578424	8.847303069408282e-4	0.0016536705502570997	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i8_s29137_diversified_m1_n100	100	2D_sel_bdg	806.7116917797233
6.192183715018116e-4	6.113446112387201e-4	4.2077647922229193e-4	8.283909828102479e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s22251_diversified_m1_n100	100	2D_sel_bdg	926.9203515808629
3.1109788004194294e-4	3.003139897237347e-4	3.888703908069705e-5	6.11797662953383e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s22529_diversified_m1_n100	100	3D_sel	1373.755592037372
0.0011862047379429849	0.0010851700811029658	6.297021536303118e-4	0.002174368320469588	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s34464_diversified_m1_n100	100	2D_sel_bdg	163.12288183020797
6.999198854962147e-4	6.860635280089407e-4	4.427828931273703e-4	9.868531933454265e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s71035_diversified_m1_n100	100	2D_sel_bdg	853.821646034972
9.098541940592062e-4	8.944267300956035e-4	5.950901782164422e-4	0.001260565304033382	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s84097_diversified_m1_n100	100	2D_sel_bdg	460.5396271000022
0.00029612339994519743	2.882936100820219e-4	7.338330048765906e-5	5.453206787954705e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s85465_diversified_m1_n100	100	3D_sel	1142.655157444593
9.782448583703298e-4	9.627157904781396e-4	6.020725645078009e-4	0.0013651731717101104	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s15027_diversified_m1_n100	100	2D_sel_bdg	604.8724817991264
7.787022270873476e-4	7.678812668773306e-4	4.6901790608411004e-4	0.0010906820932620094	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s2971_diversified_m1_n100	100	3D_sel	622.3350677837162
6.063389296132719e-4	5.992745003050732e-4	4.077289120801731e-4	8.28970541472692e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s89440_diversified_m1_n100	100	2D_sel_bdg	632.1825118012908
0.0011142799098313669	0.0010973821257866598	7.96716817328687e-4	0.001466054449112451	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s99412_diversified_m1_n100	100	2D_sel_bdg	685.9508352116103
8.65996771929774e-4	8.39113771962139e-4	5.475746812616454e-4	0.0012484575201158865	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s14393_diversified_m1_n100	100	2D_sel_bdg	632.2158616073068
6.798832630633304e-4	6.732284395974483e-4	4.712542185362212e-4	8.996314646415209e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s27741_diversified_m1_n100	100	2D_sel_bdg	724.4351295168028
8.194713850833074e-4	7.991806890727125e-4	4.7798698199981297e-4	0.0011894617135393738	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s57382_diversified_m1_n100	100	3D_sel	207.2687724337853
7.163594729960401e-4	6.813765540559778e-4	4.147353105304316e-4	0.0011045922285759563	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s72205_diversified_m1_n100	100	2D_sel_bdg	275.7653615687044
9.477556926344733e-4	9.324255623037522e-4	6.540706017524011e-4	0.001276907578664423	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s25147_diversified_m1_n100	100	2D_sel_bdg	612.2722519355111
7.852747105912819e-4	7.770704623674093e-4	5.406906888811525e-4	0.0010420827474692722	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s3029_diversified_m1_n100	100	2D_sel_bdg	997.8652630656615
8.06954817934769e-4	7.90222529300389e-4	4.940648368191487e-4	0.0011535794818629313	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s92105_diversified_m1_n100	100	2D_sel_bdg	789.1841453830327
5.792438656129153e-4	5.693515006923499e-4	3.678372900458825e-4	8.082907120628754e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s25979_diversified_m1_n100	100	2D_sel_bdg	1232.188660235048
6.569378481321446e-4	6.492711775620511e-4	4.580680648364271e-4	8.632379803644438e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s2714_diversified_m1_n100	100	2D_sel_bdg	945.0719907338516
4.5513668810261203e-4	4.433814471668e-4	2.7113056090993337e-4	6.550416144155244e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s27621_diversified_m1_n100	100	2D_sel_bdg	873.0404812676843
5.421970327816898e-4	5.332056300672704e-4	3.602120124705879e-4	7.381012852943064e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s41749_diversified_m1_n100	100	2D_sel_bdg	553.8204583780573
0.0010214442587003628	0.001012513170444808	7.239884771116723e-4	0.001341594000105154	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s71019_diversified_m1_n100	100	2D_sel_bdg	699.5696187854192
7.709239471736352e-4	7.554780006844908e-4	4.609110642044324e-4	0.0011066324503204495	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s72471_diversified_m1_n100	100	3D_sel	1036.710188825578
7.172414108329416e-4	7.005737796018655e-4	4.347411653222086e-4	0.0010286311075190843	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s75523_diversified_m1_n100	100	2D_sel_bdg	873.2632732733509
0.0011514038759443054	0.0011409959355311132	7.554725504675518e-4	0.0015479779386576341	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s15570_diversified_m1_n100	100	2D_sel_bdg	626.4786842375227
7.970354761867515e-4	7.881809464164319e-4	5.579964005731477e-4	0.0010436913440422602	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s29878_diversified_m1_n100	100	2D_sel_bdg	704.8271820469758
5.552806736672242e-4	5.451630742024755e-4	2.4388459063966498e-4	8.768205206464103e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s63085_diversified_m1_n100	100	3D_sel	1980.6358366721072
7.15266182193534e-4	7.044382706960679e-4	5.026834998757803e-4	9.555974036163043e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s88616_diversified_m1_n100	100	2D_sel_bdg	841.6411939238595
8.039844867396153e-4	7.849657872704436e-4	5.212958295455724e-4	0.0011157384849209398	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s2662_diversified_m1_n100	100	2D_sel_bdg	589.8291588012013
0.001062248605369463	0.00104462029640939	7.279544893674687e-4	0.0014392823763133692	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s32679_diversified_m1_n100	100	2D_sel_bdg	651.4548384619158
7.35117924596502e-4	7.253643943394592e-4	4.922368764678265e-4	0.0010046448445124188	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s69890_diversified_m1_n100	100	2D_sel_bdg	498.1432649491336
4.8123956330430793e-4	4.719255644915581e-4	1.1845471507668454e-4	8.438613605492805e-4	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s85248_diversified_m1_n100	100	3D_sel	561.7423042773116
5.133626324386271e-4	5.049321403228214e-4	3.0193673392855903e-4	7.347102481619304e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s20287_diversified_m1_n100	100	2D_sel_bdg	471.0697245170573
8.230584712219899e-4	8.112499369472919e-4	5.426846178165391e-4	0.001132312946371627	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s25431_diversified_m1_n100	100	2D_sel_bdg	634.1703544763067
7.024087321897569e-4	6.93475023523734e-4	4.548750992366456e-4	9.655467255220316e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s31749_diversified_m1_n100	100	2D_sel_bdg	651.8841450428741
8.504379481955563e-4	8.366665472440739e-4	5.627219353327173e-4	0.0011802937463285129	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s35515_diversified_m1_n100	100	2D_sel_bdg	413.9660024807353
5.285742825303232e-4	5.176631350276779e-4	3.1556256677445053e-4	7.617513467742224e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i2_s34236_diversified_m1_n100	100	2D_sel_bdg	384.49269185271095
7.757900392125487e-4	7.65635757853554e-4	5.256493747694509e-4	0.0010402597271501237	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i2_s77065_diversified_m1_n100	100	2D_sel_bdg	354.9504726477864
6.88301130320843e-4	6.8604639473573e-4	4.53954668049824e-4	9.493628688383841e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i2_s94529_diversified_m1_n100	100	2D_sel_bdg	414.47785694707255
5.744345404359282e-4	5.653106773054091e-4	3.794688315630518e-4	7.869290517356722e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i3_s1059_diversified_m1_n100	100	2D_sel_bdg	598.0816014563403
5.748473536001896e-4	5.689314714884502e-4	3.7825381090220384e-4	7.800964127738122e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i3_s28466_diversified_m1_n100	100	2D_sel_bdg	588.3392762640162
3.516546463252502e-4	3.392186755101299e-4	1.497156796453423e-4	5.84705386196753e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i3_s55145_diversified_m1_n100	100	2D_sel_bdg	604.050460523558
7.261760247909401e-4	7.07373380334581e-4	4.370369821856888e-4	0.0010466158513244399	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i4_s32302_diversified_m1_n100	100	2D_sel_bdg	658.5890781661475
5.219764280951501e-4	5.111771053292937e-4	3.030528432785049e-4	8.228993216524039e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i4_s37624_diversified_m1_n100	100	2D_sel_bdg	447.5598067662074
6.947157873232692e-4	6.842939991276713e-4	3.9771024003894327e-4	9.985440631389841e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i4_s61434_diversified_m1_n100	100	2D_sel_bdg	540.7877720854
5.695388036374925e-4	5.58673155590442e-4	3.765779435006291e-4	7.849464584718934e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i5_s15112_diversified_m1_n100	100	2D_sel_bdg	717.578803206751
3.4688233717789933e-4	3.417739910495128e-4	1.8276708709025723e-4	5.246045928180947e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i5_s26999_diversified_m1_n100	100	2D_sel_bdg	340.62196525579424
4.3641236737970425e-4	4.2819108282554706e-4	2.2059846395794478e-4	6.695496480944444e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i5_s37299_diversified_m1_n100	100	2D_sel_bdg	1130.5445432743647
8.509400710076259e-4	8.368664771470212e-4	5.485866486982399e-4	0.0011809176473531128	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i6_s58929_diversified_m1_n100	100	2D_sel_bdg	607.087703671025
-0.0011421066275505245	-0.0011205947267038377	-0.0015495510761192087	-8.103877622161068e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i6_s80061_diversified_m1_n100	100	2D_sel_bdg	84.47785926228507
4.2370680019222226e-4	4.168587112849e-4	2.642267064729071e-4	5.910012366847238e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i6_s88154_diversified_m1_n100	100	2D_sel_bdg	683.9868495000372
7.959259552503528e-4	7.792035121609914e-4	5.043328604020975e-4	0.0011182374659970942	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i7_s65477_diversified_m1_n100	100	2D_sel_bdg	533.2705749616812
-0.001855781728680261	-0.0018051798819843019	-0.0027361904365784465	-0.0011589746280270406	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i7_s80150_diversified_m1_n100	100	2D_sel_bdg	75.38984903660128
8.08800601406578e-4	7.985244467524791e-4	5.202718228057336e-4	0.0011041223903162061	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i7_s95375_diversified_m1_n100	100	2D_sel_bdg	542.6635763142123
6.352329274703143e-4	6.286686104956834e-4	3.828029474801475e-4	8.90978151482473e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i8_s65779_diversified_m1_n100	100	2D_sel_bdg	386.21945874760587
6.793727554932186e-4	6.669927827475455e-4	4.5251280962566465e-4	9.252316879915488e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i8_s68616_diversified_m1_n100	100	2D_sel_bdg	682.2781064662956
4.8711461846264804e-4	4.813168829794561e-4	3.240440566802032e-4	6.635973380520559e-4	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i8_s91991_diversified_m1_n100	100	2D_sel_bdg	727.0393172219111
4.805812879165123e-4	4.7328074449981127e-4	2.1731917611336358e-4	7.563108162453823e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s20848_diversified_m1_n100	100	3D_sel	1791.65796979392
4.0906231922521464e-4	4.0189766344272515e-4	2.284315856035952e-4	5.941059377183964e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s27521_diversified_m1_n100	100	2D_sel_bdg	377.5356892766688
3.322189849876327e-5	8.625731199201898e-4	-0.0028537710149564364	0.001378510281905742	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s65294_diversified_m1_n100	100	3D_sel	31.010964534587224
3.2075518756120885e-4	3.151737150035084e-4	1.789124235632019e-4	4.818466673169666e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s71410_diversified_m1_n100	100	2D_sel_bdg	493.55202849703056
4.3821024949012915e-4	4.4006481715895475e-4	1.8663158000448263e-4	7.233854745255653e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s8130_diversified_m1_n100	100	3D_sel	257.4631576771106
2.9949231630806535e-4	2.9411615529835445e-4	1.38537971567847e-4	4.6558620442819316e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s9115_diversified_m1_n100	100	2D_sel_bdg	617.7753514459613
4.3938450097592586e-4	4.335727389540667e-4	2.7029499295743906e-4	6.191589963833912e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i1_s92288_diversified_m1_n100	100	2D_sel_bdg	421.88756413868214
0.002789344195979627	0.002688531510932265	0.0020230170473589976	0.0038312544324264827	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s1625_diversified_m1_n100	100	2D_sel_bdg	13.741799870978895
3.470355307053628e-4	3.237963420736243e-4	1.5118336016861395e-4	5.265207151146179e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s34485_diversified_m1_n100	100	2D_sel_bdg	184.78264209993372
7.367366852020614e-4	7.246116337595422e-4	4.938304805386252e-4	9.999397958525172e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s57657_diversified_m1_n100	100	2D_sel_bdg	342.3006066451211
4.053990177029441e-4	3.987605790225165e-4	1.5628217335347653e-4	6.678866572899875e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i2_s6307_diversified_m1_n100	100	3D_sel	1062.19958887447
2.2201365058898182e-4	2.1836423537384539e-4	2.4892564575108985e-5	4.24966849896486e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s18011_diversified_m1_n100	100	3D_sel	953.2470512161176
4.155400860834857e-4	4.0494632961464796e-4	2.1890164590936166e-4	6.340171841724904e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s30443_diversified_m1_n100	100	2D_sel_bdg	503.6696463918136
2.3810718631214628e-4	3.8113079836461046e-4	-0.0012536615526163911	6.547219942594443e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s57390_diversified_m1_n100	100	2D_sel_bdg	56.99070009155639
7.178261323709114e-4	7.066200149140212e-4	4.5195224698229685e-4	0.0010068682273970408	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i3_s77935_diversified_m1_n100	100	2D_sel_bdg	418.73712752485824
5.418242754049667e-4	5.332432282335758e-4	3.4189237368972586e-4	7.417871591882444e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s19218_diversified_m1_n100	100	2D_sel_bdg	327.27216963941163
7.578297525075232e-4	7.406376365700504e-4	4.886349236674999e-4	0.0010629901864283222	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s21145_diversified_m1_n100	100	2D_sel_bdg	387.8746260480363
7.617463760901798e-4	7.456652571304295e-4	4.4154888604779324e-4	0.001108733065131725	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s59255_diversified_m1_n100	100	2D_sel_bdg	608.4757463895909
-2.0124509442684077e-4	2.0601424271134497e-4	-0.0023477135467240983	5.993534373229868e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i4_s95189_diversified_m1_n100	100	3D_sel	49.47561118738747
7.120919753542027e-4	7.024317425173937e-4	3.9373345848826174e-4	0.0010513233075575418	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s15346_diversified_m1_n100	100	3D_sel	401.1839508403861
3.4178041281620843e-4	2.586680907263105e-4	5.6801876718415734e-5	5.193092325804344e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s27240_diversified_m1_n100	100	2D_sel_bdg	49.943266880043346
6.293962554945209e-4	6.18413224601012e-4	4.1567001989896565e-4	8.667538548283672e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s59050_diversified_m1_n100	100	2D_sel_bdg	299.2325816007602
4.314217884028123e-4	7.627590130255138e-4	-0.001654566224270697	0.0012189069063758171	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i5_s72448_diversified_m1_n100	100	2D_sel_bdg	29.210982072560167
4.779002790090161e-4	4.615362324012363e-4	1.7759485765131357e-4	8.078544108284351e-4	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s70790_diversified_m1_n100	100	3D_sel	422.5717566403426
0.0014969815755832535	8.977258752514822e-4	5.129602507690525e-4	0.0036291972295841926	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s74637_diversified_m1_n100	100	2D_sel_bdg	18.223664215523637
7.230838929072978e-4	7.081209747162829e-4	4.4122427755650387e-4	0.0010301186759085887	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s78600_diversified_m1_n100	100	2D_sel_bdg	265.9145626078702
7.32745667595389e-4	7.204890915305149e-4	4.896121677644347e-4	0.0010006947800823057	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i6_s93323_diversified_m1_n100	100	2D_sel_bdg	414.5483848600164
8.86412658518315e-4	8.488519406252869e-4	4.43116655978668e-4	0.0013747026804571477	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i7_s12984_diversified_m1_n100	100	3D_sel	217.31148833785778
-0.0024008259468756023	-0.002418130986337342	-0.0028519110678574978	-0.0018537339573818376	sampconfig_m0_w1.1_d0.8_t1_mg0.99_mm1_l2e+08_i7_s15517_diversified_m1_n100	100	2D_sel_bdg	17.739040057414037
