mean_birth_rate_diff	median_birth_rate_diff	birthRate_hdi95_lower	birthRate_hdi95_upper	dr	i	id	m	true_birth_rate_difference	minBirthRateESS
0.001457007065610961	0.0014489217114465685	0.0010311320581562452	0.0018656004221849411	0.4	4	39142	sampconfig_m0_w1_d0.4_t1_mg1_mm1_l2e+08_i4_s39142_diversified_m1_n100.log	0.0018271470147984813	580.1880686013259
0.001347695140358864	0.0013140701675268956	8.483964304651176e-4	0.0018889496397463366	0.4	5	53981	sampconfig_m0_w1_d0.4_t1_mg1_mm1_l2e+08_i5_s53981_diversified_m1_n100.log	0.0018578212834216372	318.91679370789973
8.187940629274002e-4	8.122772315739472e-4	5.849386183754491e-4	0.001061777130028525	0.4	6	55433	sampconfig_m0_w1_d0.4_t1_mg1_mm1_l2e+08_i6_s55433_diversified_m1_n100.log	0.0018694827261707806	556.5214692048257
8.996690948254521e-4	8.913668534718959e-4	6.247667963758414e-4	0.0011858151545045335	0.4	7	48595	sampconfig_m0_w1_d0.4_t1_mg1_mm1_l2e+08_i7_s48595_diversified_m1_n100.log	0.0018322228126197884	235.71430246324462
0.0014405545005092728	0.0014248573719956889	0.0010223798166174947	0.0018804981881798443	0.4	8	6616	sampconfig_m0_w1_d0.4_t1_mg1_mm1_l2e+08_i8_s6616_diversified_m1_n100.log	0.0018177587874216275	393.50311265821244
3.371539727548076e-4	3.334844704645488e-4	2.0529253067970476e-4	4.7259229999973597e-4	0.6	1	10557	sampconfig_m0_w1_d0.6_t1_mg1_mm1_l2e+08_i1_s10557_diversified_m1_n100.log	0.001114453455124231	233.2442982446565
4.43960853712117e-4	4.3794273981989987e-4	2.9206611032100386e-4	5.98309984656381e-4	0.6	1	48500	sampconfig_m0_w1_d0.6_t1_mg1_mm1_l2e+08_i1_s48500_diversified_m1_n100.log	0.0011108510387916	252.4753894098415
4.8094064459794676e-4	4.7617779932315047e-4	2.9683421596134413e-4	6.66910255518371e-4	0.6	1	94850	sampconfig_m0_w1_d0.6_t1_mg1_mm1_l2e+08_i1_s94850_diversified_m1_n100.log	0.0011440087352220431	455.96652934150876
5.515805982486827e-4	5.464740440934168e-4	3.858666134993386e-4	7.26237215182708e-4	0.6	2	70903	sampconfig_m0_w1_d0.6_t1_mg1_mm1_l2e+08_i2_s70903_diversified_m1_n100.log	0.0010967570328518426	253.2013965293482
4.6188681763486915e-4	4.389996164335338e-4	2.6051428986402806e-4	7.142555507474903e-4	0.6	3	88033	sampconfig_m0_w1_d0.6_t1_mg1_mm1_l2e+08_i3_s88033_diversified_m1_n100.log	0.0011134821029595448	424.52009904222723
5.550989398614089e-4	5.446218940011609e-4	3.7616663336947605e-4	7.655036207640095e-4	0.6	4	90683	sampconfig_m0_w1_d0.6_t1_mg1_mm1_l2e+08_i4_s90683_diversified_m1_n100.log	0.0011001851359602834	621.7859249724268
5.284116721992134e-4	5.175040772276643e-4	0.00031153769263101404	7.65778552372782e-4	0.6	5	87716	sampconfig_m0_w1_d0.6_t1_mg1_mm1_l2e+08_i5_s87716_diversified_m1_n100.log	0.0010987027254218103	279.3007522819808
4.3417046711794485e-4	4.285958317526371e-4	2.742516072567389e-4	5.958736856682646e-4	0.6	6	99090	sampconfig_m0_w1_d0.6_t1_mg1_mm1_l2e+08_i6_s99090_diversified_m1_n100.log	0.001134299322947703	428.6541569147271
6.537911715533335e-4	6.496173771245044e-4	4.568669061559631e-4	8.715003308996444e-4	0.6	7	89236	sampconfig_m0_w1_d0.6_t1_mg1_mm1_l2e+08_i7_s89236_diversified_m1_n100.log	0.0010865416765286698	209.92982015650122
4.5001738406934126e-4	4.417332442234491e-4	2.7124378607880654e-4	6.471972522624279e-4	0.6	8	53804	sampconfig_m0_w1_d0.6_t1_mg1_mm1_l2e+08_i8_s53804_diversified_m1_n100.log	0.0011161747286958022	283.27514401417284
0.005981633782940212	0.005935921544004252	0.004787614622737884	0.007283165239344916	0	1	34497	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i1_s34497_diversified_m1_n100.log	0.0031932799778231634	216.59426973263885
0.004719091573665277	0.004636593881185877	0.003698054955243556	0.0059412661963459045	0	1	4638	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i1_s4638_diversified_m1_n100.log	0.0032092034962534328	250.71895578950063
0.00560554090687166	0.005541824356459292	0.0044055679192127415	0.006961697351834768	0	1	98135	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i1_s98135_diversified_m1_n100.log	0.0032362447853709784	308.65133115791343
0.005365231978421411	0.0053315082688314246	0.004365473359890284	0.006464927744995938	0	2	35001	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i2_s35001_diversified_m1_n100.log	0.003249190027227317	302.2053049229238
0.0038944449647920864	0.003861491157124184	0.0031336208402754887	0.004716183998502887	0	3	2682	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i3_s2682_diversified_m1_n100.log	0.003265811032378145	249.9970603515443
0.004310380390752495	0.004251573432540888	0.0034668485079369115	0.005306400071721748	0	5	28337	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i5_s28337_diversified_m1_n100.log	0.003239616452505838	297.8573848494028
0.004485079914165881	0.0044387026374893565	0.0035735233374983013	0.005501695570423583	0	6	28788	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i6_s28788_diversified_m1_n100.log	0.0031718444350437424	272.1756585975704
0.0065727544852973805	0.006513106605162383	0.005212786003075632	0.00805088791613806	0	7	27067	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i7_s27067_diversified_m1_n100.log	0.0032847370956571214	206.6156877777544
0.0046028903271977594	0.004570964660541547	0.003823695916416356	0.005452607423800403	0	8	66697	sampconfig_m0_w1_d0_t1_mg1_mm1_l2e+08_i8_s66697_diversified_m1_n100.log	0.003119474070053011	309.19976754425284
