edgeAssociated	mean_growth_rate	simulation
FALSE	0.0024040517249225256	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s53980_diversified_m1_n100
TRUE	0.0043109930420985884	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s53980_diversified_m1_n100
FALSE	0.001985671700290164	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s65883_diversified_m1_n100
TRUE	0.004099776169314114	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i1_s65883_diversified_m1_n100
FALSE	0.0020010684244276458	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s10365_diversified_m1_n100
TRUE	0.0042096679894314355	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s10365_diversified_m1_n100
FALSE	0.0019606022614276322	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s27416_diversified_m1_n100
TRUE	0.0041756021817691315	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s27416_diversified_m1_n100
FALSE	0.0019710611416553863	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s60063_diversified_m1_n100
TRUE	0.0042992965999021976	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s60063_diversified_m1_n100
FALSE	0.0023964683708229658	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s8536_diversified_m1_n100
TRUE	0.004289833239837794	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i2_s8536_diversified_m1_n100
FALSE	0.001963591322581319	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s47654_diversified_m1_n100
TRUE	0.0041550341859891825	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s47654_diversified_m1_n100
FALSE	0.0020157971843699834	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s58770_diversified_m1_n100
TRUE	0.00413266941096853	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s58770_diversified_m1_n100
FALSE	0.0023861839449183437	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s69127_diversified_m1_n100
TRUE	0.0044434834222343775	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s69127_diversified_m1_n100
FALSE	0.0019614791587323327	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s90499_diversified_m1_n100
TRUE	0.0040654126423353715	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i3_s90499_diversified_m1_n100
FALSE	0.0023842676398792106	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s24239_diversified_m1_n100
TRUE	0.004248827455868685	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s24239_diversified_m1_n100
FALSE	0.0019822228280821936	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s30668_diversified_m1_n100
TRUE	0.004073982349287852	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s30668_diversified_m1_n100
FALSE	0.0019665772210924557	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s59663_diversified_m1_n100
TRUE	0.0041434695330055575	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s59663_diversified_m1_n100
FALSE	0.0019838983727149266	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s73875_diversified_m1_n100
TRUE	0.004161851986266754	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i4_s73875_diversified_m1_n100
FALSE	0.001999288891944981	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s24021_diversified_m1_n100
TRUE	0.004175515975509134	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s24021_diversified_m1_n100
FALSE	0.002328009795957812	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s4408_diversified_m1_n100
TRUE	0.004297224146825752	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s4408_diversified_m1_n100
FALSE	0.00196253223397908	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s54095_diversified_m1_n100
TRUE	0.0041851620468942256	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s54095_diversified_m1_n100
FALSE	0.001982472451473664	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s79637_diversified_m1_n100
TRUE	0.004029077086443311	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i5_s79637_diversified_m1_n100
FALSE	0.0019934738090833497	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s14492_diversified_m1_n100
TRUE	0.004311204452755486	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s14492_diversified_m1_n100
FALSE	0.0020019304521507993	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s1694_diversified_m1_n100
TRUE	0.0042424139034513905	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s1694_diversified_m1_n100
FALSE	0.0019527633005700334	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s75112_diversified_m1_n100
TRUE	0.004045389570755865	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s75112_diversified_m1_n100
FALSE	0.0023194652190900353	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s98729_diversified_m1_n100
TRUE	0.004224837631016472	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i6_s98729_diversified_m1_n100
FALSE	0.0023676257190802462	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s41527_diversified_m1_n100
TRUE	0.004278666196761018	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s41527_diversified_m1_n100
FALSE	0.0019568535295456553	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s50029_diversified_m1_n100
TRUE	0.004275081277629405	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s50029_diversified_m1_n100
FALSE	0.001958126048178299	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s93367_diversified_m1_n100
TRUE	0.0041363314458281565	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s93367_diversified_m1_n100
FALSE	0.0019909895213331957	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s99378_diversified_m1_n100
TRUE	0.004261739576454101	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i7_s99378_diversified_m1_n100
FALSE	0.0019730638015599566	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s62187_diversified_m1_n100
TRUE	0.004078012885972907	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s62187_diversified_m1_n100
FALSE	0.002376422751687687	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s72183_diversified_m1_n100
TRUE	0.00430215499239746	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s72183_diversified_m1_n100
FALSE	0.0019874480801076754	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s79139_diversified_m1_n100
TRUE	0.00410002419876932	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s79139_diversified_m1_n100
FALSE	0.0019462510809220089	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s94449_diversified_m1_n100
TRUE	0.004027655475600506	sampconfig_m0_w1.1_d0.4_t1_mg0.99_mm1_l2e+08_i8_s94449_diversified_m1_n100
FALSE	0.002450242526124897	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s25635_diversified_m1_n100
TRUE	0.004241208495636007	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s25635_diversified_m1_n100
FALSE	0.0024547022735210986	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s5083_diversified_m1_n100
TRUE	0.004359787876060058	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s5083_diversified_m1_n100
FALSE	0.0024183017467754777	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s57268_diversified_m1_n100
TRUE	0.004255935235598126	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s57268_diversified_m1_n100
FALSE	0.0024476034417775156	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s85129_diversified_m1_n100
TRUE	0.004160139713124851	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i1_s85129_diversified_m1_n100
FALSE	0.002432993562715081	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s38076_diversified_m1_n100
TRUE	0.004253711670223217	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s38076_diversified_m1_n100
FALSE	0.0024723187098652723	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s43976_diversified_m1_n100
TRUE	0.004472466333213463	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s43976_diversified_m1_n100
FALSE	0.002423496861610937	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s49595_diversified_m1_n100
TRUE	0.004101427060597274	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i2_s49595_diversified_m1_n100
FALSE	0.0024412086809336925	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s22213_diversified_m1_n100
TRUE	0.004245627843342595	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s22213_diversified_m1_n100
FALSE	0.00244263851486466	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s65083_diversified_m1_n100
TRUE	0.004253721876337711	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s65083_diversified_m1_n100
FALSE	0.0024301529547017396	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s84913_diversified_m1_n100
TRUE	0.004343813595250626	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i3_s84913_diversified_m1_n100
FALSE	0.0024404044070799103	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s61662_diversified_m1_n100
TRUE	0.004191267666730271	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s61662_diversified_m1_n100
FALSE	0.0024275163453883085	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s67884_diversified_m1_n100
TRUE	0.004138877725182384	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s67884_diversified_m1_n100
FALSE	0.0024589648757940468	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s84793_diversified_m1_n100
TRUE	0.004172452854134993	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i4_s84793_diversified_m1_n100
FALSE	0.0024525482527668094	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i5_s41038_diversified_m1_n100
TRUE	0.004276221832486851	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i5_s41038_diversified_m1_n100
FALSE	0.0024562097126459466	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i5_s5454_diversified_m1_n100
TRUE	0.004282511526892336	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i5_s5454_diversified_m1_n100
FALSE	0.002433833957046478	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i5_s71934_diversified_m1_n100
TRUE	0.0043114456407338814	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i5_s71934_diversified_m1_n100
FALSE	0.0024460610709743638	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i6_s10386_diversified_m1_n100
TRUE	0.004166235970739399	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i6_s10386_diversified_m1_n100
FALSE	0.0024217207384647278	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i6_s69903_diversified_m1_n100
TRUE	0.004254283293394572	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i6_s69903_diversified_m1_n100
FALSE	0.002440457346030649	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i6_s75713_diversified_m1_n100
TRUE	0.004173814311954009	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i6_s75713_diversified_m1_n100
FALSE	0.0024134936050710654	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i7_s12650_diversified_m1_n100
TRUE	0.004362102958097298	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i7_s12650_diversified_m1_n100
FALSE	0.002405323948344082	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i7_s42078_diversified_m1_n100
TRUE	0.004190733008731258	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i7_s42078_diversified_m1_n100
FALSE	0.0024627840140655417	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i7_s44787_diversified_m1_n100
TRUE	0.004405868074641036	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i7_s44787_diversified_m1_n100
FALSE	0.002465354168968042	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i8_s21118_diversified_m1_n100
TRUE	0.0041173851097353	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i8_s21118_diversified_m1_n100
FALSE	0.0024434125399030427	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i8_s26710_diversified_m1_n100
TRUE	0.004174851247222858	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i8_s26710_diversified_m1_n100
FALSE	0.002450242670391322	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i8_s29137_diversified_m1_n100
TRUE	0.004310603400693308	sampconfig_m0_w1.1_d0.5_t1_mg0.99_mm1_l2e+08_i8_s29137_diversified_m1_n100
FALSE	0.0032709977382935997	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s10326_diversified_m1_n100
TRUE	0.004655246925871751	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s10326_diversified_m1_n100
FALSE	0.002921082009572842	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s22251_diversified_m1_n100
TRUE	0.004507707854553543	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s22251_diversified_m1_n100
FALSE	0.003295763462830696	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s22529_diversified_m1_n100
TRUE	0.004668156142684128	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s22529_diversified_m1_n100
FALSE	0.00287578146603672	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s34464_diversified_m1_n100
TRUE	0.00441101236204109	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s34464_diversified_m1_n100
FALSE	0.002891366410745294	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s71035_diversified_m1_n100
TRUE	0.004394539491194614	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s71035_diversified_m1_n100
FALSE	0.002900968776623453	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s84097_diversified_m1_n100
TRUE	0.0046042824853000245	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s84097_diversified_m1_n100
FALSE	0.003256118174733176	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s85465_diversified_m1_n100
TRUE	0.004474420025877012	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i1_s85465_diversified_m1_n100
FALSE	0.0029003480318589192	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s15027_diversified_m1_n100
TRUE	0.004360357512621057	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s15027_diversified_m1_n100
FALSE	0.003204247866778581	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s2971_diversified_m1_n100
TRUE	0.004506531520407179	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s2971_diversified_m1_n100
FALSE	0.002890756153803451	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s89440_diversified_m1_n100
TRUE	0.0043646163951172705	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s89440_diversified_m1_n100
FALSE	0.0029079492703961425	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s99412_diversified_m1_n100
TRUE	0.004617695917732642	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i2_s99412_diversified_m1_n100
FALSE	0.0029037093499231746	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s14393_diversified_m1_n100
TRUE	0.004439733889152497	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s14393_diversified_m1_n100
FALSE	0.002876739074309363	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s27741_diversified_m1_n100
TRUE	0.004416548531310644	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s27741_diversified_m1_n100
FALSE	0.0032536855900193325	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s57382_diversified_m1_n100
TRUE	0.004854556978932672	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s57382_diversified_m1_n100
FALSE	0.002882980050040652	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s72205_diversified_m1_n100
TRUE	0.0042687329035704215	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i3_s72205_diversified_m1_n100
FALSE	0.0029313945677301514	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s25147_diversified_m1_n100
TRUE	0.004916754250541288	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s25147_diversified_m1_n100
FALSE	0.002882257899284834	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s3029_diversified_m1_n100
TRUE	0.004580892081666896	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s3029_diversified_m1_n100
FALSE	0.003249037251232241	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s72279_diversified_m1_n100
TRUE	0.004437567960771483	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s72279_diversified_m1_n100
FALSE	0.002861237227395031	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s92105_diversified_m1_n100
TRUE	0.0044447713095225735	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i4_s92105_diversified_m1_n100
FALSE	0.0028953099565088517	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s25979_diversified_m1_n100
TRUE	0.004545370343056558	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s25979_diversified_m1_n100
FALSE	0.0029149651131226205	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s2714_diversified_m1_n100
TRUE	0.004534500858105953	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s2714_diversified_m1_n100
FALSE	0.002923022383526106	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s27621_diversified_m1_n100
TRUE	0.004319017935665981	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s27621_diversified_m1_n100
FALSE	0.0031685227745722427	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s85977_diversified_m1_n100
TRUE	0.004486439855060487	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i5_s85977_diversified_m1_n100
FALSE	0.002887166865088883	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s41749_diversified_m1_n100
TRUE	0.004336927397010269	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s41749_diversified_m1_n100
FALSE	0.0029331290909022922	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s71019_diversified_m1_n100
TRUE	0.0045033546637071285	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s71019_diversified_m1_n100
FALSE	0.003246514709562835	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s72471_diversified_m1_n100
TRUE	0.004518144195824275	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s72471_diversified_m1_n100
FALSE	0.0029025803734868704	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s75523_diversified_m1_n100
TRUE	0.004199869833686062	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i6_s75523_diversified_m1_n100
FALSE	0.002915157840806359	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s15570_diversified_m1_n100
TRUE	0.004585860934464436	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s15570_diversified_m1_n100
FALSE	0.0028915953048224024	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s29878_diversified_m1_n100
TRUE	0.004505244812064807	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s29878_diversified_m1_n100
FALSE	0.0032541229492780654	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s63085_diversified_m1_n100
TRUE	0.004636002281539372	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s63085_diversified_m1_n100
FALSE	0.0028832810242152237	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s88616_diversified_m1_n100
TRUE	0.004446189085871407	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i7_s88616_diversified_m1_n100
FALSE	0.002872543375880667	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s2662_diversified_m1_n100
TRUE	0.004337069227702249	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s2662_diversified_m1_n100
FALSE	0.0029147336926866213	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s32679_diversified_m1_n100
TRUE	0.004525108682447514	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s32679_diversified_m1_n100
FALSE	0.0028873119191852965	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s69890_diversified_m1_n100
TRUE	0.004221935516907428	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s69890_diversified_m1_n100
FALSE	0.0032556605056030625	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s85248_diversified_m1_n100
TRUE	0.004560633427977184	sampconfig_m0_w1.1_d0.6_t1_mg0.99_mm1_l2e+08_i8_s85248_diversified_m1_n100
FALSE	0.003354767105406428	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s20287_diversified_m1_n100
TRUE	0.004605283903089711	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s20287_diversified_m1_n100
FALSE	0.003368283164026381	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s25431_diversified_m1_n100
TRUE	0.004961795483118337	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s25431_diversified_m1_n100
FALSE	0.003382192557919719	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s31749_diversified_m1_n100
TRUE	0.004600067400609247	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s31749_diversified_m1_n100
FALSE	0.0033672069903324772	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s35515_diversified_m1_n100
TRUE	0.004779353531499318	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i1_s35515_diversified_m1_n100
FALSE	0.0033673518412813248	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i2_s34236_diversified_m1_n100
TRUE	0.0046772878728447214	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i2_s34236_diversified_m1_n100
FALSE	0.0033601001227964427	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i2_s77065_diversified_m1_n100
TRUE	0.004750782617465866	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i2_s77065_diversified_m1_n100
FALSE	0.0033573494000928086	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i2_s94529_diversified_m1_n100
TRUE	0.0047180661058474705	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i2_s94529_diversified_m1_n100
FALSE	0.003396197864595865	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i3_s1059_diversified_m1_n100
TRUE	0.004933111335676901	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i3_s1059_diversified_m1_n100
FALSE	0.0033687322033877126	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i3_s28466_diversified_m1_n100
TRUE	0.004625723422173239	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i3_s28466_diversified_m1_n100
FALSE	0.0033516289125124763	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i3_s55145_diversified_m1_n100
TRUE	0.004568954589577566	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i3_s55145_diversified_m1_n100
FALSE	0.003369337299174308	sampconfig_m0_w1.1_d0.7_t1_mg0.99_mm1_l2e+08_i4_s32302_diversified_m1_n100
